gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,regulation_direction
ENSG00000178982.10,EIF3K,72.9907662053302,-2.160902946965725,0.35722232397859977,-6.049182265258369,1.455828813181258e-09,3.5042677889552973e-08,downregulated
ENSG00000108107.15,RPL28,298.4066644088134,-2.1533059465962605,0.4928770527813559,-4.368850070103555,1.249024761354261e-05,0.0001044623697598294,downregulated
ENSG00000229132.2,EIF4A1P10,11.7484717606666,-2.1353145959685964,0.6326407839722291,-3.3752401837917705,0.0007375129395662549,0.0032887289250432454,downregulated
ENSG00000089157.16,RPLP0,1113.5213443802202,-2.119939392736344,0.6032940151596101,-3.5139406980118704,0.00044151136768272125,0.002145317350458333,downregulated
ENSG00000184110.15,EIF3C,13.374384600650147,-2.097298737213353,0.5424368977393177,-3.8664381902376874,0.00011043643678611952,0.0006727724581470199,downregulated
ENSG00000213553.4,RPLP0P6,23.045696660812155,-2.0574991456653176,0.7710411450526375,-2.668468678834066,0.007619788270077919,0.02230387915270544,downregulated
ENSG00000083845.9,RPS5,278.5376719834464,-2.037194864180205,0.4503544775717309,-4.52353638219513,6.081485995048401e-06,5.6251944922516955e-05,downregulated
ENSG00000224094.1,RPS24P8,7.07137119843583,-2.029890142678102,0.7143486413172928,-2.8415958612798486,0.00448883545460833,0.014317086853097601,downregulated
ENSG00000125691.14,RPL23,246.9109680950966,-2.005826270402086,0.5700487460197783,-3.518692540606856,0.00043367899262192026,0.0021182377678180845,downregulated
ENSG00000063046.18,EIF4B,461.83423612310963,-1.9991737821340945,0.3754747165089567,-5.324389883616585,1.0129244021107645e-07,1.604167691214438e-06,downregulated
ENSG00000197258.5,EIF4BP6,4.666995578500466,-1.9930953715518316,0.8127507252502411,-2.4522837195108864,0.014195268645486144,0.037208507112067184,downregulated
ENSG00000235552.5,RPL6P27,11.179622092469959,-1.9908574695888681,0.704432583146356,-2.8261859505372127,0.004710590974916984,0.014887627063992645,downregulated
ENSG00000100316.16,RPL3,1147.234260144267,-1.990670504852757,0.44880228880773354,-4.43551772015485,9.185127543277125e-06,7.99583688783609e-05,downregulated
ENSG00000161016.18,RPL8,811.7631485174396,-1.9835818387047461,0.5787725725140567,-3.427221559737215,0.0006097913129551502,0.002806626634566034,downregulated
ENSG00000116251.11,RPL22,77.85510929842728,-1.9484142358277106,0.42629772538047994,-4.570548046177607,4.8645037431296014e-06,4.644306332902006e-05,downregulated
ENSG00000227939.1,RPL3P2,8.207612064081674,-1.9431367977613703,0.7335188776860797,-2.6490617445199067,0.008071558350526257,0.023388933801687193,downregulated
ENSG00000198034.11,RPS4X,541.5992618371027,-1.9170215447784573,0.5112130613662447,-3.749946332856037,0.00017687241981658553,0.0010013691859845396,downregulated
ENSG00000071242.12,RPS6KA2,46.22904400131912,-1.9088147356587497,0.39930006957321645,-4.780401710670741,1.7494527399146274e-06,1.9172406970274214e-05,downregulated
ENSG00000132507.18,EIF5A,494.2382024530824,-1.9075041568600208,0.491371924205696,-3.8819966361397356,0.00010360231089102315,0.0006369334201696967,downregulated
ENSG00000240342.3,RPS2P5,155.0910519942691,-1.8866296021856868,0.6783616755483324,-2.781155938181043,0.005416571220098115,0.016785504285341517,downregulated
ENSG00000115268.10,RPS15,258.9229093282015,-1.8482538316717974,0.541299484226468,-3.414475508531111,0.0006390493860271237,0.0029205008621483296,downregulated
ENSG00000117676.14,RPS6KA1,22.959968535144863,-1.8460495640147656,0.44720655656791,-4.127957287080687,3.660000767309329e-05,0.0002624423494754005,downregulated
ENSG00000108298.12,RPL19,475.50424330390973,-1.8202444523108774,0.5212030896466561,-3.4923899886028917,0.00047871874540378773,0.002297531403907454,downregulated
ENSG00000140988.16,RPS2,1087.305401935712,-1.7491907318059774,0.6062493843796426,-2.885265992634159,0.003910830809769548,0.012803229154590964,downregulated
ENSG00000226360.5,RPL10AP6,7.512534072122802,-1.748392868127765,0.7343265259793987,-2.380947448134014,0.0172681752262436,0.04375024370589025,downregulated
ENSG00000197728.11,RPS26,159.07926625029796,-1.724019201000411,0.4466585027222925,-3.8598150275722176,0.00011347288589713668,0.0006892549671063201,downregulated
ENSG00000089009.16,RPL6,567.2790099718183,-1.7229151129740143,0.4417203139055058,-3.9004661065748176,9.600766701722823e-05,0.0005982850662147047,downregulated
ENSG00000142937.12,RPS8,617.6588400826844,-1.6964711466787326,0.5091889399663826,-3.331712481403732,0.0008631338063771174,0.0037507814608058695,downregulated
ENSG00000174444.15,RPL4,2083.130558815605,-1.6961999205219431,0.42814937384223345,-3.961701275655648,7.44176107001275e-05,0.0004826262961597865,downregulated
ENSG00000288920.1,RPSAP58,29.98439223309561,-1.6945117189212016,0.4900316124454547,-3.4579640902449276,0.0005442739254108061,0.002549507962872352,downregulated
ENSG00000227063.5,RPL41P1,14.22592644974301,-1.6865362846353218,0.57869452625825,-2.914380917926089,0.0035639474831375933,0.011861480166189743,downregulated
ENSG00000168028.14,RPSA,668.1442103369664,-1.6799225950618077,0.4380555165649731,-3.8349536338110215,0.00012558798345199508,0.0007516438805325119,downregulated
ENSG00000118181.11,RPS25,284.1028021709792,-1.6676467874329535,0.521861462850754,-3.195573741588733,0.0013955311624577768,0.0055818269682691496,downregulated
ENSG00000149273.15,RPS3,629.8186609864446,-1.6372565083585628,0.44190916737781405,-3.7049616283673434,0.00021142273605654282,0.0011613243990894668,downregulated
ENSG00000174748.22,RPL15,582.0713599693784,-1.623312716891161,0.5081093847168933,-3.1948095542372887,0.0013992314000122504,0.00559185592106345,downregulated
ENSG00000230207.1,RPL4P5,10.632036268569768,-1.611348321374273,0.6677875994979132,-2.4129653239829416,0.01582332490382337,0.04075592929554835,downregulated
ENSG00000086232.13,EIF2AK1,176.3621034676109,-1.6111525407085479,0.44358145612308053,-3.632145840338062,0.0002810741861585976,0.0014705418707198282,downregulated
ENSG00000109475.17,RPL34,166.82759593919272,-1.6103106000855039,0.3505726201884951,-4.593372406606299,4.361397278429249e-06,4.232948259204288e-05,downregulated
ENSG00000128829.12,EIF2AK4,109.01089717385666,-1.6088484842625472,0.2574104302627089,-6.250129346431622,4.1011289951448395e-10,1.1080730516997247e-08,downregulated
ENSG00000070785.17,EIF2B3,34.24821768653491,-1.6042485090153613,0.3758104061989659,-4.268770855073187,1.9655305585394575e-05,0.00015337354766197824,downregulated
ENSG00000130255.13,RPL36,199.33509126559653,-1.5925371180930241,0.443202764883262,-3.59324725447616,0.00032658242020844975,0.0016658724051492495,downregulated
ENSG00000197958.13,RPL12,379.2219142589301,-1.5923971110185673,0.5392212293259506,-2.9531424662362262,0.003145567547745599,0.010775197698885004,downregulated
ENSG00000229638.1,RPL4P4,44.559850742291495,-1.5810632295600706,0.6250340213916736,-2.5295634724646567,0.011420451535122878,0.031154366585604918,downregulated
ENSG00000233927.5,RPS28,173.35740450409722,-1.5683053236813926,0.5122934397687137,-3.0613418051760317,0.002203473948606626,0.00809033483656214,downregulated
ENSG00000142541.18,RPL13A,997.0813059615615,-1.5597122913988304,0.5436625687386545,-2.8688976969988973,0.004119050029645315,0.013355750839681704,downregulated
ENSG00000143947.15,RPS27A,319.28988081568735,-1.5504973029023486,0.5467668614581237,-2.8357558078180993,0.00457173865450443,0.014534532300883788,downregulated
ENSG00000188846.14,RPL14,523.3065073861991,-1.539828675491569,0.3693502375599413,-4.169020400972864,3.0591160928367257e-05,0.00022494700335992724,downregulated
ENSG00000106263.19,EIF3B,260.2691698965913,-1.5339502711023132,0.43572985380013507,-3.52041582123478,0.00043087073469819846,0.002107815587353488,downregulated
ENSG00000186468.13,RPS23,497.1478971230945,-1.5304773794179263,0.5277515553807535,-2.8999959617622397,0.0037316746765319523,0.012329979182317293,downregulated
ENSG00000112306.8,RPS12,303.61945106642094,-1.4825463224441926,0.4817177194840464,-3.077624638828117,0.0020865756006040325,0.007740183420723263,downregulated
ENSG00000108406.10,DHX40,75.52519076570373,-1.453948160169882,0.35043700166560743,-4.148957311183888,3.3399308074968446e-05,0.00024245854654035358,downregulated
ENSG00000170889.14,RPS9,491.7809591187088,-1.4419548147650123,0.3678898046467467,-3.919529153980222,8.872212896796647e-05,0.0005597673755983644,downregulated
ENSG00000167526.14,RPL13,535.3379056169764,-1.439935828935791,0.5631985427725712,-2.5567108569690684,0.010566700864666555,0.02926247347708796,downregulated
ENSG00000141543.12,EIF4A3,94.68319580236457,-1.4209023965558736,0.4750699957775372,-2.9909327239879926,0.0027812676039100244,0.009766211483958228,downregulated
ENSG00000104131.13,EIF3J,101.86932692071983,-1.3675778390921904,0.44347378518241926,-3.083785073180027,0.0020438519162819715,0.007614299003161196,downregulated
ENSG00000242372.9,EIF6,32.58473094885023,-1.3660235699520753,0.46434033278969233,-2.9418585323941064,0.003262489313806528,0.011084424193365864,downregulated
ENSG00000063177.13,RPL18,430.43593635886356,-1.3485257192759526,0.3752499884156807,-3.5936729138073478,0.0003260490980521454,0.0016640573319476805,downregulated
ENSG00000147677.12,EIF3H,186.80587662072898,-1.3321074595657687,0.4029177316946063,-3.3061524841886247,0.0009458659861406541,0.004051149635934994,downregulated
ENSG00000163584.18,RPL22L1,35.13472125878749,-1.29404211234528,0.4832586112884073,-2.677742480150032,0.007412018084722886,0.021808057603426776,downregulated
ENSG00000005100.13,DHX33,66.944273641116,-1.2893279183153603,0.28659621148416925,-4.498761207060055,6.835057915448064e-06,6.182545633022994e-05,downregulated
ENSG00000142676.14,RPL11,443.9232825849261,-1.2880081836498851,0.4932501823854246,-2.611267526391786,0.009020729573757939,0.02564009401811962,downregulated
ENSG00000164587.13,RPS14,366.92382210150726,-1.2859359101220096,0.5054094178391764,-2.5443449701034266,0.010948289938002016,0.030123460693686835,downregulated
ENSG00000198755.11,RPL10A,420.06300387435255,-1.277836529316244,0.3792172477681075,-3.3696688028748234,0.0007525857973949166,0.003343221105650813,downregulated
ENSG00000071082.11,RPL31,299.85574929340737,-1.2314619176069572,0.4894634871727783,-2.5159423529630045,0.011871459842062134,0.03211219611923068,downregulated
ENSG00000104408.11,EIF3E,317.3489308773529,-1.2199309477646754,0.29179145263493705,-4.180831675323067,2.904448163057719e-05,0.00021517703479057796,downregulated
ENSG00000175390.15,EIF3F,179.2178776314999,-1.2164356428042369,0.4844615970559588,-2.5109021028631293,0.012042308754110068,0.03250400625425621,downregulated
ENSG00000122406.14,RPL5,651.4980448093122,-1.2147043343913333,0.43386580640297484,-2.799723593020638,0.005114638126653242,0.01599475975865159,downregulated
ENSG00000106682.16,EIF4H,371.8960595256852,-1.1942682226096628,0.4490779721701829,-2.659378318732325,0.007828500254357352,0.022804444348214183,downregulated
ENSG00000163682.17,RPL9,323.36892032632716,-1.1830549823907004,0.477500551729104,-2.4775991946117624,0.013226963626082137,0.03514009562945114,downregulated
ENSG00000110700.7,RPS13,265.91484219453474,-1.1748788876834375,0.49471469765277754,-2.3748614974605884,0.017555536211873852,0.04432855635723762,downregulated
ENSG00000182899.17,RPL35A,276.82129024926604,-1.166373144845888,0.48784050225691306,-2.390890341105046,0.016807572092096962,0.042832055049025056,downregulated
ENSG00000138326.21,RPS24,419.7545784254134,-1.1036322047612797,0.41834250436472875,-2.638106798249423,0.00833703212020721,0.02403562258394917,downregulated
ENSG00000165502.7,RPL36AL,94.1069415622179,-1.0732357326822397,0.4541765022883473,-2.3630366768751605,0.01812587563825303,0.04549301219286341,downregulated
ENSG00000144713.13,RPL32,328.7325218586573,-1.072051751568059,0.42360261901114377,-2.530795853129171,0.0113804063876887,0.03107528763296211,downregulated
ENSG00000173674.11,EIF1AX,157.58854939282622,-1.0481429620132072,0.3431134959024138,-3.054799576613896,0.0022521096817916947,0.008217417521555958,downregulated
ENSG00000100353.18,EIF3D,181.71535185849334,-1.0294551012510575,0.3486002414118401,-2.953110695166869,0.003145891320447708,0.010775197698885004,downregulated
ENSG00000146223.16,RPL7L1,229.71720484403406,-1.0119449419745126,0.34965142978802827,-2.8941535934458824,0.0038018214321005974,0.012517638924199877,downregulated
ENSG00000072133.11,RPS6KA6,50.29127418030797,-0.7860675998326775,0.29398134908591195,-2.6738689453491835,0.007498174734347814,0.02200285985035303,downregulated
ENSG00000156482.11,RPL30,329.06666384978854,-0.7464939240180645,0.3181408792920272,-2.3464256642505985,0.0189544467121029,0.04720611373338312,downregulated
ENSG00000130741.11,EIF2S3,484.98649695775305,-0.7272835112483325,0.27329952476977576,-2.661122487721072,0.007788061976395659,0.022714877915600406,downregulated
ENSG00000158417.11,EIF5B,184.29447464851822,-0.5882621883112202,0.2359435381481267,-2.4932328849875343,0.012658578953798153,0.03390387286997131,downregulated
ENSG00000145191.15,EIF2B5,122.05516077818304,0.6642910170309365,0.2560244412769871,2.5946390653861635,0.009469029854873022,0.026651723027427802,upregulated
ENSG00000145592.14,RPL37,667.6590541697984,0.7171604385140036,0.25370788099292646,2.826717229702449,0.00470278349645216,0.014867963807448063,upregulated
ENSG00000109606.13,DHX15,487.46531339910695,0.751908477040268,0.19870055684909135,3.7841286857153893,0.0001542480033285267,0.000892686515559631,upregulated
ENSG00000163214.21,DHX57,67.6056599509982,0.8762917692197559,0.3385817043131113,2.588124987431054,0.009649995879041058,0.027087885138907017,upregulated
ENSG00000067248.11,DHX29,116.9508064499418,0.9128525830978349,0.3036157275437506,3.0066050612160535,0.002641827452777578,0.009358947018143276,upregulated
ENSG00000172071.15,EIF2AK3,41.77058577487492,1.0180364028230984,0.3275284023848946,3.108238538735197,0.0018820609432375394,0.00711789526959401,upregulated
ENSG00000161970.15,RPL26,37.853581028419335,1.2963412206350142,0.3746318876097179,3.4603066730547782,0.0005395605149990523,0.002532822956958093,upregulated
ENSG00000100664.11,EIF5,586.6022038098733,1.3379187391468748,0.43559170190511487,3.0714973065265467,0.002129880857329054,0.007866337592235,upregulated
ENSG00000134815.19,DHX34,28.83349728307713,1.3673859395981547,0.4083778781234565,3.348334992780341,0.0008129867686228988,0.003563358464784826,upregulated
ENSG00000163577.8,EIF5A2,47.213833214112704,1.4215309155935822,0.4110609979880969,3.4581994461920353,0.0005437986482023683,0.002548288153135701,upregulated
ENSG00000251474.7,RPL32P3,52.317500593128734,1.4642633706765078,0.28909258497159535,5.06503261168175,4.083304417279338e-07,5.391974727352455e-06,upregulated
ENSG00000134419.15,RPS15A,153.2179805680265,1.50601010521588,0.24830803928560657,6.065087983251525,1.3188143666415517e-09,3.2199333579291325e-08,upregulated
ENSG00000241343.10,RPL36A,21.924457774283514,1.63733795098993,0.5031359118940283,3.2542657208193675,0.0011368588733354679,0.004705792656493016,upregulated
ENSG00000175376.9,EIF1AD,83.8810162032197,1.7691898302273426,0.38385126848364154,4.609050367910245,4.045123365393836e-06,3.954645892831064e-05,upregulated
ENSG00000265681.8,RPL17,15.888646077806124,1.7986206450786273,0.42818245422351986,4.200593992904976,2.6621561781547525e-05,0.00019951275178489115,upregulated
ENSG00000224321.1,RPL12P14,3.368052118705104,2.0933341139574058,0.8791927061712281,2.3809730213454663,0.01726697648960176,0.04375024370589025,upregulated
ENSG00000234028.4,EIF2AK3-DT,9.632174790369103,2.361551577999139,0.6225506378875282,3.7933485796633044,0.00014862927957336088,0.0008667350110512387,upregulated
ENSG00000237641.1,RPL28P2,4.2600691212254675,2.806503870597404,0.8758243700505924,3.204413997335202,0.0013533771683965714,0.00545042424497511,upregulated
ENSG00000182774.13,RPS17,65.10564914468179,2.831840569959582,0.38459757805089845,7.3631263730548255,1.7965214725954293e-13,8.196246747600218e-12,upregulated
ENSG00000239272.1,RPL21P10,3.0403992121489076,3.0438720938244894,1.1364478820836905,2.678408875419359,0.007397285715136793,0.021771543626515462,upregulated
ENSG00000272721.5,EIF2B5-DT,7.211276735174835,3.1085285244521703,0.8565527768665911,3.62911499256785,0.0002843945433035046,0.0014845996886091355,upregulated
ENSG00000161960.16,EIF4A1,16.500282057767528,3.1757373448418234,0.8129184628248466,3.906587794557294,9.360864130124747e-05,0.0005856708818951257,upregulated
ENSG00000240970.1,RPL23AP64,2.5714695526607705,3.3641107221250226,1.361037762719729,2.4717247487700864,0.013446300127703025,0.03560174720341138,upregulated
ENSG00000124614.16,RPS10,14.843021337066874,3.5249043265399904,0.5031304770184895,7.005944754983417,2.4532470909093548e-12,9.530339200073166e-11,upregulated
ENSG00000140986.8,RPL3L,5.955915966794551,3.65068841073464,0.7654877246962889,4.76910117949059,1.8504970605854574e-06,2.0138520245524035e-05,upregulated
ENSG00000243431.1,RPL5P30,4.65596183634869,4.640008695101487,1.000735624993129,4.636597897804773,3.5419048037007153e-06,3.521434622173495e-05,upregulated
ENSG00000224463.1,RPL39P14,2.5339235840417436,4.861937683324401,1.3933080362662142,3.4894923138126854,0.0004839389750703265,0.0023186246068192034,upregulated
ENSG00000243742.5,RPLP0P2,2.901811416715765,5.072455907428054,1.540053931878038,3.2936871900598863,0.0009888247553408117,0.00420015702771991,upregulated
ENSG00000228000.1,RPL7AP65,6.6966000502218135,7.190445238836491,1.750724960167528,4.107124421273134,4.0061545318402056e-05,0.0002840053067165811,upregulated
ENSG00000260282.1,EIF4EBP2P2,3.526645015884891,7.6830725565885585,2.6684644044058996,2.87921118374412,0.003986712715738579,0.013005367107309344,upregulated
ENSG00000239210.2,RPS26P55,9.375040328602767,7.750093657829979,1.9855257921753389,3.9032953832037554,9.489177615229232e-05,0.0005921183675978814,upregulated
ENSG00000237382.2,RPL21P121,3.4445559095571476,7.7678039364447065,2.7131541456201025,2.8630160763200365,0.004196292715946958,0.013563986332825618,upregulated
ENSG00000237139.1,RPS26P41,6.04835779770817,8.451660439925222,2.6425258599023613,3.1983264830708227,0.0013822769006728466,0.0055358839951219155,upregulated
ENSG00000241112.1,RPL29P14,5.9968695833101595,8.470360172446497,2.500101691716795,3.3880062561095206,0.0007040265847397416,0.003166515349113671,upregulated
