gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000002330.14,BAD,24.485596522723522,-0.985906094025911,0.43287833933656655,-2.2775593150189035,0.022752846844181614,0.05491551437446897
ENSG00000002549.13,LAP3,136.89418940773126,-1.4805797201442108,0.24785731994445157,-5.973516216813893,2.3219369373446257e-09,5.388445484176866e-08
ENSG00000002586.20,CD99,80.63513539339996,-1.9598293071134985,0.36828176347135094,-5.321548611694849,1.02887608762475e-07,1.6266825901392653e-06
ENSG00000002587.10,HS3ST1,1.7369297822861518,1.8768825197345986,1.4145921102309953,1.3268012073304394,0.18457445099849124,0.2890633534346203
ENSG00000002746.15,HECW1,4.917184371446666,4.424068786843675,1.002064602179121,4.414953663888492,1.0103162849513208e-05,8.70608486172896e-05
ENSG00000002822.16,MAD1L1,2.334250545070412,3.6623372809491688,1.6633592302934601,2.2017717004540485,0.02768143904448276,0.06450287852902899
ENSG00000002834.18,LASP1,66.81981889159191,-2.073741668353901,0.5490770446319603,-3.7767772093694156,0.00015887072098426204,0.0009166107351310453
ENSG00000002919.15,SNX11,30.897629810774326,0.4136667170715925,0.4044168819367519,1.0228720301945438,0.3063683555310083,0.4274976212652133
ENSG00000003056.8,M6PR,90.70681404709896,-0.42241297950175194,0.2728463898469031,-1.5481714078708249,0.12158103335925996,0.20812177802807044
ENSG00000003096.14,KLHL13,32.881160486510105,-1.6364845990946244,0.5251453354229723,-3.1162508523026995,0.0018316638654882246,0.006975127770465008
ENSG00000003137.9,CYP26B1,33.642740654741786,-0.3953421923973766,0.39985423162761047,-0.9887157897220006,0.32280221523619756,0.445391047674315
ENSG00000003147.19,ICA1,5.75672346529501,-0.3316119738516192,0.718257754911148,-0.46168937485769473,0.6443040916498903,0.7390106448817649
ENSG00000003249.15,DBNDD1,28.682229998932883,-1.615594804070274,0.7648281744383878,-2.1123630876393937,0.034655318503249724,0.07711188765330906
ENSG00000003393.16,ALS2,68.51872086887802,0.1783370176584022,0.3335534491162392,0.534657992987067,0.5928863739941703,0.6965853735086911
ENSG00000003400.15,CASP10,2.617995252984916,3.655968961550961,1.1246884712317933,3.2506503401309272,0.0011514137292980666,0.004756422039836511
ENSG00000003402.21,CFLAR,79.65889763671514,0.7026575203665297,0.3154933839865312,2.227170381476294,0.025935888817853487,0.06116511774915995
ENSG00000003509.16,NDUFAF7,39.39743896367357,-0.05171247245979938,0.3154829500035464,-0.16391526850886257,0.8697978471440749,0.9124750717130217
ENSG00000003756.17,RBM5,376.4781486594162,2.0398490108715883,0.2433563504277096,8.382148266467931,5.197031112760441e-17,3.184625176319315e-15
ENSG00000003987.14,MTMR7,35.71468988365337,0.45432155563844956,0.46639220448619184,0.9741191024814831,0.32999740576215286,0.45272032158663505
ENSG00000003989.18,SLC7A2,56.9056389667114,-1.4226632492975628,0.4771483685286217,-2.9815951245618155,0.002867509472705954,0.010014796668832022
ENSG00000004059.11,ARF5,59.638720040630005,-1.5612972636121112,0.3356789988401644,-4.651161582960787,3.300705751159689e-06,3.3132512601710564e-05
ENSG00000004139.14,SARM1,48.78787268675379,-0.24297913540070293,0.48810977343081635,-0.49779608732858593,0.6186277740097788,0.7169719630667756
ENSG00000004142.12,POLDIP2,116.08693678123409,-1.4298707246423004,0.24906528899053754,-5.740947405548045,9.414833070178951e-09,1.9188862489013643e-07
ENSG00000004399.13,PLXND1,75.25290629673145,-0.914562292791847,0.39808634383615693,-2.2973968008514745,0.021596144112868452,0.05248176493784297
ENSG00000004455.17,AK2,300.40227772777945,0.12437289231644937,0.32009457134760066,0.3885504580500648,0.6976087211619055,0.7823013653792771
ENSG00000004468.13,CD38,0.6830126981342415,0.9304752756265581,1.7727624843092924,0.5248730632908739,0.5996714360289599,
ENSG00000004478.8,FKBP4,404.3788534828801,-0.46545798343000866,0.34353316188617317,-1.354914270501298,0.17544487244421392,0.2779117272901454
ENSG00000004487.18,KDM1A,263.2261861438591,-0.8695357693244444,0.16972438530333406,-5.123222380628433,3.003577546602067e-07,4.1351015107441525e-06
ENSG00000004534.15,RBM6,178.96804260872946,1.363663626158448,0.2654998614711303,5.136212194621913,2.803311232789534e-07,3.911078045092005e-06
ENSG00000004660.15,CAMKK1,7.187440176275324,-1.782773377184393,0.6604053120884937,-2.6995139871702043,0.006944083670712045,0.020645078945540126
ENSG00000004700.16,RECQL,96.4667756612256,0.06366033310200575,0.41209127633535614,0.15448114715779507,0.8772303751666315,0.9182174145779562
ENSG00000004766.17,VPS50,26.934602863683057,0.1362744157891438,0.44856848477806144,0.3037984620265251,0.7612814385227219,0.8326215461846359
ENSG00000004776.13,HSPB6,2.9830359942649194,-0.7831287589905905,1.0573824572896209,-0.7406296119173166,0.4589180483212204,0.5786165017129955
ENSG00000004777.19,ARHGAP33,53.74165237448401,1.2997340340211971,0.27581245550060435,4.71238338987323,2.44836189394108e-06,2.5533500485700332e-05
ENSG00000004779.10,NDUFAB1,58.24665444623063,-1.7150129632355517,0.442475202492217,-3.875952716843422,0.00010620830893117881,0.0006514596011673319
ENSG00000004838.14,ZMYND10,4.2790505645075365,1.6725508519185184,0.9676131528500918,1.7285325721255873,0.0838927865678891,0.15505900847062476
ENSG00000004848.8,ARX,16.77250866068807,-1.75071748074827,0.6740329013797232,-2.597376889413868,0.009393878776636956,0.026476884611154786
ENSG00000004864.14,SLC25A13,33.25077531684588,-1.2208863105658747,0.4399593244688817,-2.774998147930441,0.0055202022186493505,0.017044181096969202
ENSG00000004866.22,ST7,20.650473036390405,-0.2550738820110776,0.45001991541030534,-0.5668057640927162,0.5708461539938343,0.6787530902687627
ENSG00000004897.12,CDC27,130.42339839002074,-0.23281538627011703,0.2787828128411339,-0.8351138432726423,0.4036536130644175,0.5253268252756034
ENSG00000004961.15,HCCS,54.41117210908216,0.7365461811526026,0.6122773609570746,1.2029616447050704,0.22899116342429604,0.3416736934327186
ENSG00000004975.12,DVL2,65.39197839966627,-0.7529356430287678,0.43229454618669616,-1.7417190424225142,0.08155761875374028,0.15162471834735117
ENSG00000005007.13,UPF1,179.12220659356848,-0.0366737729571006,0.4995875550758014,-0.07340809951027735,0.9414813725097664,0.961479070635076
ENSG00000005020.13,SKAP2,37.82035653901794,-1.3050038109564412,0.4152912684763808,-3.142382009966727,0.0016757923907077944,0.006473585314825269
ENSG00000005022.6,SLC25A5,397.94673833016634,-2.0920836663827833,0.46772485072021425,-4.472893974227244,7.71680450766411e-06,6.857715702521787e-05
ENSG00000005059.16,MCUB,41.09187455664486,-1.1432609630845785,0.3505313557636996,-3.261508405129024,0.0011082114707131785,0.004609594654299923
ENSG00000005073.6,HOXA11,69.81811112766671,1.2451209693619172,0.6563756642533477,1.8969639448444355,0.05783269685805367,0.11571997483124526
ENSG00000005075.16,POLR2J,32.200826620829,-0.4658785271927709,0.45374494007581834,-1.0267409860590955,0.3045424443178125,0.4256287005490118
ENSG00000005100.13,DHX33,66.944273641116,-1.2893279183153603,0.28659621148416925,-4.498761207060055,6.835057915448064e-06,6.182545633022994e-05
ENSG00000005108.17,THSD7A,1.9370390927021315,0.16954300555235413,1.2818678085485842,0.13226247232491312,0.8947766892972384,0.9298529444653951
ENSG00000005156.12,LIG3,67.72202100141423,-1.4206692661332456,0.5175956752160131,-2.7447471726658925,0.006055753194026169,0.0184396603022385
ENSG00000005175.10,RPAP3,70.99056541402148,-0.21383810369236206,0.33755457278857764,-0.6334919474673993,0.5264124377288316,0.6406854960184112
ENSG00000005187.12,ACSM3,20.842244411467725,0.6140454821783609,0.401775991973904,1.5283279599699031,0.12643113125203168,0.21473823750967808
ENSG00000005189.20,REXO5,45.37641428587835,0.3472199352350055,0.33287663292618014,1.0430889431401038,0.2969071011308748,0.41762096266634413
ENSG00000005194.15,CIAPIN1,42.155359699942345,-1.1379254731014938,0.3980417579607827,-2.8588092840591077,0.004252343546441267,0.01370500065990378
ENSG00000005206.17,SPPL2B,48.10650341941989,0.6621950939641454,0.39963596204295704,1.6569957582870527,0.09752033266965784,0.1749860055395937
ENSG00000005238.20,FAM214B,6.627922795729593,-0.6170163383982102,0.7205371360437877,-0.8563282966732663,0.39181621370156894,0.514383940566976
ENSG00000005249.13,PRKAR2B,16.4217568807109,-2.977348332064629,0.549799555759869,-5.415334190202617,6.117433892448922e-08,1.0214425905370415e-06
ENSG00000005302.19,MSL3,77.92158718042849,1.311637034206887,0.4628477214345465,2.833841398509233,0.00459921519480727,0.014611976299191991
ENSG00000005339.15,CREBBP,239.25527488936095,0.4707445375237956,0.5931133476854035,0.7936839380884845,0.4273794531483869,0.5481018008386541
ENSG00000005436.14,GCFC2,71.56333598185637,-0.18744627961738683,0.300504506659633,-0.6237719417289744,0.5327773688749419,0.6463997698980288
ENSG00000005448.17,WDR54,23.719580573748583,-1.637612587645117,0.6537858752846291,-2.5048148783149746,0.012251549864843884,0.032950202454917914
ENSG00000005469.12,CROT,16.447073014288197,0.7166551571042808,0.49252203999266236,1.4550722585225986,0.1456492582664072,0.2403052566435021
ENSG00000005471.19,ABCB4,4.712612853385143,4.72971576889618,1.1175770311117574,4.232116120166763,2.3150282514913058e-05,0.00017681912319231558
ENSG00000005483.22,KMT2E,207.35709507283977,0.9557916535065599,0.27793020785688605,3.438962827670476,0.0005839474106455109,0.0027016032314369537
ENSG00000005486.17,RHBDD2,92.70762754078055,0.08331765719803194,0.47778848714511735,0.17438188537332022,0.8615653495839539,0.9066284230343297
ENSG00000005513.10,SOX8,11.872774308112133,-0.8370055017596522,0.6939327105465907,-1.206176750337028,0.22774934648731449,0.34036247676605036
ENSG00000005700.15,IBTK,79.91596885886823,-0.4559394984348319,0.3640014137960847,-1.2525761745811552,0.2103599901132639,0.3202452037520347
ENSG00000005801.18,ZNF195,50.77301236307028,0.5339825065500047,0.47208658687261223,1.131111371088572,0.25800821884823943,0.37469439695749646
ENSG00000005810.19,MYCBP2,110.01581223460128,0.06593977588958863,0.40930933379893725,0.161100103136128,0.8720145590150802,0.9138291508462397
ENSG00000005812.11,FBXL3,120.706616238688,1.1259265231893933,0.2699231357698653,4.171285725390175,3.0288578901481418e-05,0.00022315958466863578
ENSG00000005882.12,PDK2,13.164243395022186,-2.7139521312628063,0.8626720014113334,-3.1459837885346627,0.0016552918051897963,0.006410238876314306
ENSG00000005884.18,ITGA3,21.294419203011525,0.008414385673720026,0.8160212065868592,0.01031147916965854,0.9917727757672145,0.9951694396324204
ENSG00000005889.16,ZFX,156.52229699390824,2.4044179644608357,0.33182422576383536,7.246059141480822,4.290728140287277e-13,1.853812058952229e-11
ENSG00000005893.16,LAMP2,125.2145881369793,-1.2851813932193255,0.2699222002254613,-4.761303042676133,1.923469619220614e-06,2.0775909464289014e-05
ENSG00000005961.19,ITGA2B,15.738288701977948,0.012677018099098322,0.5825998585253163,0.02175939096721812,0.9826398878241466,0.9886481429769771
ENSG00000006007.12,GDE1,53.95458377855444,-1.7921048753459405,0.31190147652845374,-5.74574027443712,9.151969531702764e-09,1.8714130936636698e-07
ENSG00000006015.18,REX1BD,8.283948765172125,-2.1553326956297805,0.7722225458967239,-2.791077141016331,0.005253295036971674,0.016347232668831844
ENSG00000006016.12,CRLF1,72.79126339735551,-2.4486664938720324,0.3722112280412509,-6.578701310968123,4.7457501958874146e-11,1.5263732748385062e-09
ENSG00000006025.12,OSBPL7,7.25440585163382,0.5577416676946785,0.6394899444215917,0.8721664391441633,0.383117585311053,0.5062962747316622
ENSG00000006042.12,TMEM98,45.312308116589385,-0.8201080535882564,0.3294994623560711,-2.48895111307348,0.012812058168929611,0.03424157678529064
ENSG00000006047.13,YBX2,12.631354706977817,0.9058998653288935,0.44391579443960055,2.0407020355572203,0.04128045291940202,0.08840221250476328
ENSG00000006062.18,MAP3K14,17.84470977289053,1.8881892587977709,0.891048859032211,2.119063662624042,0.034085087112056815,0.0761775290152774
ENSG00000006071.16,ABCC8,12.439236958239194,0.6506666850438744,0.48264956470209014,1.3481141031288215,0.1776216860675469,0.2806829795594617
ENSG00000006118.15,TMEM132A,46.36597755814313,-0.9055864733390622,0.45674254272035864,-1.9827066424454114,0.047400207199612444,0.09873375752054354
ENSG00000006125.18,AP2B1,252.8234049221457,-1.3743765089830586,0.35279760635626023,-3.895651456306064,9.793514020076224e-05,0.0006078721661385279
ENSG00000006194.10,ZNF263,83.53200867818819,0.8853132686214545,0.31273090114804725,2.8309107458566944,0.004641567145394724,0.014711633797041325
ENSG00000006282.21,SPATA20,41.615003221074794,-0.8005263218152355,0.3644284613853182,-2.1966624636620287,0.028044561546898487,0.06508830105956581
ENSG00000006283.18,CACNA1G,12.379086396739288,-0.019256293011336526,0.9381953825965419,-0.020524821767980747,0.9836247113378621,0.9890679338548883
ENSG00000006327.14,TNFRSF12A,87.22332258348423,4.946490433613546,0.881740270284688,5.609917795879357,2.0242274404156085e-08,3.7918370364868205e-07
ENSG00000006377.11,DLX6,40.226340803996045,0.5549818103800291,0.7130004029239366,0.7783751707630311,0.4363478718893249,0.5571520257495187
ENSG00000006432.16,MAP3K9,53.83576152973514,1.2064748983723288,0.3792672013932003,3.1810683706380707,0.0014673299571644172,0.005816893028919659
ENSG00000006451.8,RALA,75.59634546008841,-2.196202135911595,0.5034445860651237,-4.362351282942394,1.2867204913789298e-05,0.00010695301524926105
ENSG00000006453.14,BAIAP2L1,61.851793160874315,-0.7552167222259496,0.5201919208028073,-1.4518040208322167,0.1465561055998055,0.2412707230993813
ENSG00000006459.11,KDM7A,77.66246561323514,1.355510598895566,0.7404164198000204,1.8307408677696222,0.06713923008701397,0.1300007954731102
ENSG00000006468.14,ETV1,14.937596271600396,-0.5737890363531221,0.6367637778510673,-0.9011018784540938,0.3675341542657119,0.4907044061592056
ENSG00000006530.18,AGK,85.4871385110507,-0.23579794367204357,0.3689946041897451,-0.6390281619153192,0.5228046115904665,0.6373008911752737
ENSG00000006534.17,ALDH3B1,13.025200286963026,2.1448926196581186,0.5084612273578297,4.218399563726518,2.460425248162561e-05,0.00018633050819182625
ENSG00000006576.16,PHTF2,64.05630358476013,-0.9840825232406528,0.3132069808814498,-3.141955905552221,0.0016782330794128282,0.006480343589800235
ENSG00000006607.14,FARP2,84.63279531129538,0.19725294815632538,0.4228226704028289,0.4665145981136722,0.6408472008799843,0.7357657276329038
ENSG00000006625.18,GGCT,19.412059144230415,-0.862986559065464,0.4444187030799692,-1.9418322250721685,0.052157414348304176,0.10650154377055991
ENSG00000006634.8,DBF4,66.71729016359764,-0.6789668887831946,0.35667869938227253,-1.9035812622371031,0.0569647410799331,0.11442376646918324
ENSG00000006638.13,TBXA2R,2.52714526656525,-1.5138947900800361,1.053464305632921,-1.4370632037413826,0.15070003542935284,0.246706509894866
ENSG00000006652.15,IFRD1,26.841084393766096,1.3992197170591385,0.41726539091153886,3.353308823438405,0.000798515560355748,0.0035147805803358283
ENSG00000006695.12,COX10,34.50924994307961,-0.14553092675104182,0.5184575390319331,-0.2806997985269497,0.778940663292921,0.8460331543909617
ENSG00000006704.11,GTF2IRD1,73.77222967377712,-0.9476617385218036,0.4977935568125759,-1.903724396494363,0.05694608737739343,0.11442118732097409
ENSG00000006712.15,PAF1,66.03561171774439,-0.7079703504990381,0.509178071914185,-1.3904179884210661,0.16440198719135968,0.2643599744297389
ENSG00000006715.16,VPS41,53.25902156187811,-0.18908873936563922,0.46520850119735796,-0.40646019769406805,0.684404496474359,0.7712764416966588
ENSG00000006740.18,ARHGAP44,21.434927109071527,-1.1039021163693306,0.45867193390594196,-2.406735696620372,0.016095813966548952,0.04132155088811054
ENSG00000006744.19,ELAC2,66.6665030485784,-1.4595488761909816,0.35076627373611835,-4.161029681231557,3.1681590212513015e-05,0.00023201645027146685
ENSG00000006756.16,ARSD,2.5070642712229727,0.5045308961673104,1.0907061184331095,0.46257272022285084,0.6436706661953878,0.7384196183438186
ENSG00000006788.14,MYH13,1.6172505768579604,2.24690408297794,2.104045437730303,1.067897129351799,0.2855669175719592,0.4050733997573044
ENSG00000006831.10,ADIPOR2,127.17814891646074,-0.46899806847622766,0.35358717863043143,-1.3264000982524977,0.18470720627560366,0.28922294988508096
ENSG00000006837.12,CDKL3,9.991748084599113,4.27277659573863,0.703199287565039,6.0761958541424725,1.2306708735301093e-09,3.0363565196793524e-08
ENSG00000007047.16,MARK4,48.36952401478216,-1.6895845302210555,0.3247947121768296,-5.20200750467017,1.971472628780049e-07,2.86788853857678e-06
ENSG00000007080.11,CCDC124,64.58402653294142,-2.5661191771531313,0.4270337459217292,-6.0091718784760255,1.864733523183622e-09,4.403730263629232e-08
ENSG00000007168.14,PAFAH1B1,236.45345160503638,-0.19398417500098694,0.20570011161908314,-0.9430436059276825,0.3456585991316363,0.4683124560922914
ENSG00000007171.18,NOS2,2.4458834148030397,-1.4387371278916512,1.0590871699455486,-1.3584690370346209,0.1743149010058933,0.2766699431827921
ENSG00000007174.18,DNAH9,4.516515341574139,3.6025520680932424,0.9592963970404624,3.755410819020609,0.00017305737637917217,0.0009845263545163402
ENSG00000007202.15,KIAA0100,161.70447342371264,-1.30760634871525,0.35150547396836423,-3.7200170283349143,0.00019920934634068142,0.001104590459832866
ENSG00000007237.19,GAS7,3.9140840252538602,-1.570159432059345,0.8886474719607722,-1.766909243093708,0.07724342881040333,0.1453187050891816
ENSG00000007255.10,TRAPPC6A,5.330548463093886,-4.192218126379812,1.1655646335479821,-3.596727290548177,0.0003222460143675076,0.0016491361941607901
ENSG00000007264.15,MATK,27.204394733627435,-3.2910925737693257,0.5522045046086731,-5.959916201881766,2.5236731288459924e-09,5.7966543214271406e-08
ENSG00000007314.12,SCN4A,0.491362531885584,-0.15116261803549874,2.4689455837185825,-0.061225577036747164,0.9511795604095071,
ENSG00000007341.19,ST7L,69.14600395163714,0.847148698421086,0.3059502845831606,2.768909659866068,0.005624422819296115,0.017313915747291703
ENSG00000007372.25,PAX6,55.08732984872033,0.14561162619266976,0.4043813871921309,0.3600848871995345,0.7187836540857131,0.7990225455158411
ENSG00000007376.8,RPUSD1,20.082900360887695,-2.099318871555182,0.4950561239224118,-4.240567422784169,2.2295545000542064e-05,0.00017147816419407885
ENSG00000007384.15,RHBDF1,102.23721490533238,3.3742776474304352,0.5422243783317536,6.223028292848027,4.87649398539351e-10,1.29517193654552e-08
ENSG00000007392.17,LUC7L,57.88741707669067,0.5718718455002392,0.44384433653958055,1.2884513745490622,0.19758888503680083,0.30483702347581476
ENSG00000007402.12,CACNA2D2,45.99525701245734,-1.6645120662757993,0.3877476002797945,-4.292772063772168,1.7645612997442494e-05,0.00013996315114849585
ENSG00000007516.14,BAIAP3,7.392424843329323,-2.592417817115336,0.7767383461950841,-3.337568989370108,0.0008451473781274583,0.0036828627672014806
ENSG00000007520.4,TSR3,19.424714054451666,-3.1932690853254235,0.5886939033353614,-5.424328445110994,5.817283005380825e-08,9.800527729909779e-07
ENSG00000007541.17,PIGQ,9.88632936767868,-1.7992077728139846,0.6701204670649247,-2.684901985898706,0.007255107889612973,0.02143045495244689
ENSG00000007545.16,CRAMP1,62.08887150873265,1.4192345038922003,0.4508001321043681,3.148256628202635,0.0016424742844248555,0.006367499461082159
ENSG00000007866.22,TEAD3,28.47749126140067,-0.042549795455235115,0.5478275060372947,-0.07767006034986938,0.9380905105181147,0.9595070716504445
ENSG00000007923.17,DNAJC11,194.8174137161125,1.1699481661203115,0.3818735349060583,3.0637058061856033,0.002186137773345309,0.008034549076440198
ENSG00000007944.15,MYLIP,24.052518262467466,0.27732794185919724,0.4825443650511516,0.5747200919645997,0.5654806168066183,0.6740431960828387
ENSG00000007952.18,NOX1,1.561129838016315,0.33986975157899874,1.1884192455219476,0.2859847253901797,0.7748898205709098,0.8427608268800388
ENSG00000007968.7,E2F2,281.5785580504683,0.983572055467187,0.26289988295367395,3.741241891844067,0.00018311317244625258,0.0010286264519292036
ENSG00000008018.9,PSMB1,137.48303992251473,-0.9881558861852687,0.315317738859605,-3.133841723459917,0.0017253389255911646,0.006634911852698919
ENSG00000008056.14,SYN1,1.4588602078797186,0.3659986083520967,1.195760093853951,0.30608030008133,0.7595435068365002,
ENSG00000008083.14,JARID2,42.80731415673623,-0.5994083823540763,0.3218099099839714,-1.8626162953898202,0.06251627003821042,0.12293279976426676
ENSG00000008086.13,CDKL5,23.620115897017136,0.19825814006888368,0.34683176647868236,0.5716262442790673,0.567575211689153,0.6758330591790632
ENSG00000008128.23,CDK11A,3.888599691602046,3.9700444825158985,1.1140883054613613,3.5634917475162267,0.00036595420507108353,0.0018323116954039752
ENSG00000008130.15,NADK,156.85725387867197,-0.02641047546984392,0.25693182496731565,-0.10279176381985222,0.918128242157777,0.9459243224560702
ENSG00000008226.20,DLEC1,7.115263664390294,-1.1543064239793865,0.6833314051727348,-1.689233679648599,0.09117465710335453,0.16574076542365493
ENSG00000008256.16,CYTH3,34.42450157938617,-0.9518905082215605,0.8150636551876895,-1.167872597634553,0.24285815888590379,0.35739367427481256
ENSG00000008277.15,ADAM22,41.048739394459844,-0.6960704242541049,0.3282942203691555,-2.1202640225325857,0.03398378592100168,0.0760153103754692
ENSG00000008282.9,SYPL1,47.04974834778193,-1.529015764799656,0.3376580274054687,-4.528296799422967,5.946102368531933e-06,5.527594032583525e-05
ENSG00000008283.16,CYB561,22.23221546166679,-0.17785072657326767,0.478289847143133,-0.371847170989695,0.7100066405040394,0.7920666864576161
ENSG00000008294.22,SPAG9,117.88940377867057,-1.1432446694396081,0.27072861843787077,-4.222843805860776,2.4123900708929563e-05,0.00018321071777769874
ENSG00000008300.17,CELSR3,43.953700409794074,0.7103925517223604,0.39130959121251846,1.8154233059331006,0.06945888218802386,0.13354080794705583
ENSG00000008311.16,AASS,218.00482864847848,0.9937918978981513,0.5388193111675532,1.844388048647941,0.06512660779922505,0.12682170976745197
ENSG00000008324.12,SS18L2,49.23669855842468,1.0356423499893028,0.37691989739361703,2.7476457389241586,0.006002482574516334,0.018299291856585954
ENSG00000008382.16,MPND,9.407760427759579,-2.0423041525236925,0.8689224345480814,-2.350387182241273,0.01875389185774956,0.046778328990789285
ENSG00000008394.13,MGST1,60.5716590278314,-2.0478704868877053,0.7070002096508383,-2.896562771741007,0.0037727515708363643,0.012436930557332204
ENSG00000008405.12,CRY1,102.18160855320397,1.439938235937052,0.40489777696878587,3.556300671040876,0.0003761136056836075,0.001877164285380177
ENSG00000008441.19,NFIX,39.62343932611735,-1.155799150658597,0.5605016644616393,-2.062079783061375,0.03920014078096505,0.0847603597536757
ENSG00000008513.16,ST3GAL1,23.589216745754843,-2.3041426649578054,0.6223637000880469,-3.702244627429001,0.00021370041848928442,0.0011706387809209968
ENSG00000008516.18,MMP25,16.12873973771314,0.060184230047178454,0.4426870877477707,0.13595207927426506,0.8918591643261369,0.9283732170016992
ENSG00000008710.20,PKD1,85.77928123466657,-1.094182249842523,0.33714978815403934,-3.2453891068221745,0.0011729023676562633,0.004825162855621456
ENSG00000008735.14,MAPK8IP2,30.910463609109346,-0.733074985006582,0.4779380747711169,-1.5338283842685045,0.12507187810575243,0.2129463767070481
ENSG00000008838.21,MED24,128.84088725068514,-0.21629331453231118,0.41555306354963595,-0.5204950546742292,0.6027185738217482,0.70410416657726
ENSG00000008853.18,RHOBTB2,30.90027482611419,-0.2130831842120238,0.4091399552700353,-0.5208075658887613,0.6025008319893447,0.704025244633402
ENSG00000008869.12,HEATR5B,50.90935830413463,-0.2671552497866931,0.31035100672219545,-0.8608164433177812,0.3893391471648352,0.5121856374098285
ENSG00000008952.17,SEC62,180.82498434022213,0.20020946565159528,0.3342063129441682,0.5990594967756993,0.5491332099194023,0.6603897395586655
ENSG00000008988.11,RPS20,504.81518796333137,-0.04946872293755382,0.44562464610375113,-0.11100984510187173,0.911608539725825,0.9410168856811971
ENSG00000009307.17,CSDE1,520.9889694190372,-1.320617150912091,0.25653812675288623,-5.147839690059766,2.635035348632992e-07,3.6927913170565947e-06
ENSG00000009335.18,UBE3C,131.92466239179222,-0.4128199814920433,0.25633837983415453,-1.6104493668062074,0.10729979072101982,0.18839010182643762
ENSG00000009413.16,REV3L,123.3691649432099,0.7648186948292112,0.3208436225071901,2.383774029393623,0.017136121073836507,0.0435097367983085
ENSG00000009694.13,TENM1,3.392852422545573,2.4097431161468075,1.0401313105975523,2.3167681730130956,0.02051636365055855,0.050287886903480176
ENSG00000009724.17,MASP2,12.377407407697225,1.604896908545783,0.5382686821800888,2.9815907216553086,0.0028675507074267573,0.010014796668832022
ENSG00000009780.16,FAM76A,29.492369479420212,0.7326955978950461,0.3578910476055658,2.0472588034740538,0.04063268050192572,0.08733418066157832
ENSG00000009790.15,TRAF3IP3,11.523902581010644,2.298401958846097,0.5867982473971685,3.9168521191755477,8.971274234546052e-05,0.0005648769750569946
ENSG00000009830.13,POMT2,28.4707171431111,-0.22355006491848883,0.37237126131973586,-0.6003418849408413,0.5482784099251314,0.6597425697558968
ENSG00000009844.16,VTA1,60.05114041713476,-0.9249518665956237,0.5637457889577517,-1.6407251011234454,0.10085449195391404,0.17959435372608729
ENSG00000009950.16,MLXIPL,2.5283082862981154,1.524976642420147,0.9951674059457283,1.5323820226717837,0.12542819105690292,0.2133246268034455
