gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,regulation_direction
ENSG00000242445.1,RPL7AP11,0.7368234965689903,-2.6600270647453477,2.4254992135841995,-1.09669261067893,0.272775787719293,,downregulated
ENSG00000225912.1,RPL26P36,1.3907648526704526,-2.646900628126986,1.6617409388967617,-1.592847938069262,0.11119430795557032,,downregulated
ENSG00000225573.4,RPL35P5,1.3193226747045956,-2.554614701271934,1.6847262424998706,-1.5163381663013002,0.12943386559593983,,downregulated
ENSG00000230364.1,RPL4P3,1.253282009080444,-2.526499937439592,1.700240448258447,-1.485966258494486,0.13728804607066528,,downregulated
ENSG00000240087.3,RPSAP12,3.817014874597621,-2.442443889412565,1.030596607540218,-2.3699320098113668,0.017791356610288352,0.044803347810840305,downregulated
ENSG00000232573.1,RPL3P4,4.109156570273052,-2.4271564381375503,1.0203559150144426,-2.3787351084285087,0.017372154674666875,0.043966159036938665,downregulated
ENSG00000225031.1,EIF4BP7,6.505897704458837,-2.4271352152982506,0.8237768391691503,-2.946350394781947,0.0032154792252970118,0.010969231695950496,downregulated
ENSG00000183298.5,RPSAP19,4.402986502854412,-2.393586010098014,1.1832236342355784,-2.022936274125719,0.043079718079327534,0.09150292180623817,downregulated
ENSG00000219451.3,RPL23P8,1.196650290412768,-2.363598131181192,1.7190640123590657,-1.3749331695552365,0.16915216473193118,,downregulated
ENSG00000241081.1,RPL22P2,0.5981665418750893,-2.3590229916490855,2.5959992874979,-0.9087148070532718,0.3635006861156629,,downregulated
ENSG00000184612.8,RPL7P26,0.5902033711863003,-2.3386969976102097,2.7536463538855434,-0.8493091330737449,0.3957093001437243,,downregulated
ENSG00000100129.18,EIF3L,127.19154039449914,-2.337112811037723,0.4583101843917579,-5.09941277900992,3.4070882131224593e-07,4.616062939614107e-06,downregulated
ENSG00000214541.3,RPS4XP3,1.858393101902982,-2.2776867852164195,1.3340607081684792,-1.7073336852439323,0.08776004848183262,0.1606688426320625,downregulated
ENSG00000147403.18,RPL10,886.4719235183321,-2.225286705523535,0.6413790466182514,-3.469534462119753,0.0005213611776125045,0.0024612395371128074,downregulated
ENSG00000227008.2,RPS24P19,0.5427348058801913,-2.219679959940636,2.6559077576595014,-0.8357519019774664,0.40329449008429474,,downregulated
ENSG00000137970.7,RPL7P9,6.986039933919533,-2.2176952661721727,1.0448680701635846,-2.1224643852165666,0.03379876039520635,0.07568193887873349,downregulated
ENSG00000257790.1,EIF4A1P4,1.7408505424905563,-2.197582675758952,1.3500708040947416,-1.6277536475077616,0.10357713267143005,0.18331050634468946,downregulated
ENSG00000240370.6,RPL13P5,0.5308417929847786,-2.1874103829339213,2.674147468126715,-0.8179842020702915,0.41336620806596747,,downregulated
ENSG00000242899.1,RPL7P16,0.5308159214158933,-2.1864306317847033,2.7091943605118614,-0.8070408914374124,0.41964292461255837,,downregulated
ENSG00000214016.3,RPSAP61,0.5268602076403842,-2.1758268329686303,2.7028423343695622,-0.8050143381656563,0.4208114058101522,,downregulated
ENSG00000084623.12,EIF3I,129.37404746907814,-2.173985071314421,0.37194327560662743,-5.8449371554539375,5.067595438143375e-09,1.0985258041690916e-07,downregulated
ENSG00000147604.14,RPL7,530.1743151625807,-2.1664981647507924,0.5560661241156373,-3.8961160746779395,9.774755647939151e-05,0.0006073109448459477,downregulated
ENSG00000178982.10,EIF3K,72.9907662053302,-2.160902946965725,0.35722232397859977,-6.049182265258369,1.455828813181258e-09,3.5042677889552973e-08,downregulated
ENSG00000240914.1,RPL15P2,2.509714570632865,-2.158424933990668,1.1816172553519244,-1.8266701203071194,0.06774938341762048,0.13091185989940246,downregulated
ENSG00000108107.15,RPL28,298.4066644088134,-2.1533059465962605,0.4928770527813559,-4.368850070103555,1.249024761354261e-05,0.0001044623697598294,downregulated
ENSG00000229132.2,EIF4A1P10,11.7484717606666,-2.1353145959685964,0.6326407839722291,-3.3752401837917705,0.0007375129395662549,0.0032887289250432454,downregulated
ENSG00000213326.4,RPS7P11,3.2718284475474873,-2.1308733173273438,1.0565763057358715,-2.0167718183338015,0.04371933118912697,0.09263064170930167,downregulated
ENSG00000089157.16,RPLP0,1113.5213443802202,-2.119939392736344,0.6032940151596101,-3.5139406980118704,0.00044151136768272125,0.002145317350458333,downregulated
ENSG00000236312.3,RPL34P34,1.2465295748537726,-2.1116363094905073,1.7565418847745398,-1.2021553985099227,0.22930332605660286,,downregulated
ENSG00000236762.1,RPL19P16,0.4991184680740498,-2.097357361087775,2.7814750836916775,-0.7540449933867766,0.4508222052063937,,downregulated
ENSG00000184110.15,EIF3C,13.374384600650147,-2.097298737213353,0.5424368977393177,-3.8664381902376874,0.00011043643678611952,0.0006727724581470199,downregulated
ENSG00000235508.3,RPS2P7,3.238730387875619,-2.089308437547768,1.0052564690753552,-2.0783834790633424,0.03767405313482352,0.0822669349401509,downregulated
ENSG00000213553.4,RPLP0P6,23.045696660812155,-2.0574991456653176,0.7710411450526375,-2.668468678834066,0.007619788270077919,0.02230387915270544,downregulated
ENSG00000240392.1,RPL9P3,0.479314027627619,-2.039001842373505,2.809507666917215,-0.7257505883978732,0.46799168303224037,,downregulated
ENSG00000083845.9,RPS5,278.5376719834464,-2.037194864180205,0.4503544775717309,-4.52353638219513,6.081485995048401e-06,5.6251944922516955e-05,downregulated
ENSG00000224094.1,RPS24P8,7.07137119843583,-2.029890142678102,0.7143486413172928,-2.8415958612798486,0.00448883545460833,0.014317086853097601,downregulated
ENSG00000125691.14,RPL23,246.9109680950966,-2.005826270402086,0.5700487460197783,-3.518692540606856,0.00043367899262192026,0.0021182377678180845,downregulated
ENSG00000063046.18,EIF4B,461.83423612310963,-1.9991737821340945,0.3754747165089567,-5.324389883616585,1.0129244021107645e-07,1.604167691214438e-06,downregulated
ENSG00000197258.5,EIF4BP6,4.666995578500466,-1.9930953715518316,0.8127507252502411,-2.4522837195108864,0.014195268645486144,0.037208507112067184,downregulated
ENSG00000205609.13,EIF3CL,5.208090732291688,-1.9915789004810065,1.015608751306902,-1.9609705980951917,0.0498824528149636,0.10280785587309106,downregulated
ENSG00000235552.5,RPL6P27,11.179622092469959,-1.9908574695888681,0.704432583146356,-2.8261859505372127,0.004710590974916984,0.014887627063992645,downregulated
ENSG00000100316.16,RPL3,1147.234260144267,-1.990670504852757,0.44880228880773354,-4.43551772015485,9.185127543277125e-06,7.99583688783609e-05,downregulated
ENSG00000161016.18,RPL8,811.7631485174396,-1.9835818387047461,0.5787725725140567,-3.427221559737215,0.0006097913129551502,0.002806626634566034,downregulated
ENSG00000231006.1,RPL7P32,0.4595354587500737,-1.9793355487951205,2.7990686604434143,-0.7071407631999869,0.4794790062512745,,downregulated
ENSG00000185834.10,RPL12P4,3.848826004619533,-1.9598720968259284,1.120116909017329,-1.74970316138278,0.08016954791301471,0.14959291401303004,downregulated
ENSG00000178429.9,RPS3AP5,3.1145863334487096,-1.953806469369501,1.1150555781608575,-1.7522054574105232,0.07973848558595421,0.14898130163633197,downregulated
ENSG00000116251.11,RPL22,77.85510929842728,-1.9484142358277106,0.42629772538047994,-4.570548046177607,4.8645037431296014e-06,4.644306332902006e-05,downregulated
ENSG00000227939.1,RPL3P2,8.207612064081674,-1.9431367977613703,0.7335188776860797,-2.6490617445199067,0.008071558350526257,0.023388933801687193,downregulated
ENSG00000242276.2,RPL5P3,0.44366086051026654,-1.9274072088860397,2.8826361157884937,-0.6686266082386996,0.5037336947651715,,downregulated
ENSG00000230076.1,RPL10P6,0.9589452619178278,-1.9172180355143285,1.842816411572214,-1.0403738665853524,0.2981662382541119,,downregulated
ENSG00000198034.11,RPS4X,541.5992618371027,-1.9170215447784573,0.5112130613662447,-3.749946332856037,0.00017687241981658553,0.0010013691859845396,downregulated
ENSG00000071242.12,RPS6KA2,46.22904400131912,-1.9088147356587497,0.39930006957321645,-4.780401710670741,1.7494527399146274e-06,1.9172406970274214e-05,downregulated
ENSG00000213757.3,RPS3AP20,0.9549895481423187,-1.9088121733123353,1.8320474395959765,-1.041901062198088,0.2974575516204392,,downregulated
ENSG00000132507.18,EIF5A,494.2382024530824,-1.9075041568600208,0.491371924205696,-3.8819966361397356,0.00010360231089102315,0.0006369334201696967,downregulated
ENSG00000224646.2,RPS28P5,1.562998788998849,-1.9055616936547812,1.3966710673214864,-1.3643596822759687,0.1724543905434851,0.2744370938709063,downregulated
ENSG00000240342.3,RPS2P5,155.0910519942691,-1.8866296021856868,0.6783616755483324,-2.781155938181043,0.005416571220098115,0.016785504285341517,downregulated
ENSG00000115268.10,RPS15,258.9229093282015,-1.8482538316717974,0.541299484226468,-3.414475508531111,0.0006390493860271237,0.0029205008621483296,downregulated
ENSG00000117676.14,RPS6KA1,22.959968535144863,-1.8460495640147656,0.44720655656791,-4.127957287080687,3.660000767309329e-05,0.0002624423494754005,downregulated
ENSG00000228071.4,RPL7P47,0.41198927873730845,-1.8213773798938842,2.9040001027675686,-0.6271960452611817,0.5305307352437469,,downregulated
ENSG00000108298.12,RPL19,475.50424330390973,-1.8202444523108774,0.5212030896466561,-3.4923899886028917,0.00047871874540378773,0.002297531403907454,downregulated
ENSG00000240463.1,RPS19P3,0.40407785118629036,-1.7939677693652443,2.916284756975599,-0.6151552124922534,0.5384522224025928,,downregulated
ENSG00000224631.4,RPS27AP16,13.027314100752987,-1.7835069434817277,0.8424818729169224,-2.116967736417517,0.034262586093708504,0.07643756714373923,downregulated
ENSG00000240231.1,RPS27P29,0.39218483829087764,-1.7504397969962333,2.9470893125976563,-0.5939554629422958,0.5525419015655186,,downregulated
ENSG00000140988.16,RPS2,1087.305401935712,-1.7491907318059774,0.6062493843796426,-2.885265992634159,0.003910830809769548,0.012803229154590964,downregulated
ENSG00000242060.1,RPS3AP49,0.39215896672199235,-1.7491215939804987,3.0187508688655016,-0.57941899479696,0.5623064904020245,,downregulated
ENSG00000226360.5,RPL10AP6,7.512534072122802,-1.748392868127765,0.7343265259793987,-2.380947448134014,0.0172681752262436,0.04375024370589025,downregulated
ENSG00000197728.11,RPS26,159.07926625029796,-1.724019201000411,0.4466585027222925,-3.8598150275722176,0.00011347288589713668,0.0006892549671063201,downregulated
ENSG00000089009.16,RPL6,567.2790099718183,-1.7229151129740143,0.4417203139055058,-3.9004661065748176,9.600766701722823e-05,0.0005982850662147047,downregulated
ENSG00000237506.3,RPSAP15,8.926092202411624,-1.7151119759351205,0.7629821330907691,-2.2479058179086877,0.024582196120079516,0.05842491248082318,downregulated
ENSG00000142937.12,RPS8,617.6588400826844,-1.6964711466787326,0.5091889399663826,-3.331712481403732,0.0008631338063771174,0.0037507814608058695,downregulated
ENSG00000174444.15,RPL4,2083.130558815605,-1.6961999205219431,0.42814937384223345,-3.961701275655648,7.44176107001275e-05,0.0004826262961597865,downregulated
ENSG00000240395.1,RPL5P23,1.4423963662523938,-1.6961827627575004,1.4533368598741225,-1.1670953992761262,0.24317184561771232,,downregulated
ENSG00000288920.1,RPSAP58,29.98439223309561,-1.6945117189212016,0.4900316124454547,-3.4579640902449276,0.0005442739254108061,0.002549507962872352,downregulated
ENSG00000227063.5,RPL41P1,14.22592644974301,-1.6865362846353218,0.57869452625825,-2.914380917926089,0.0035639474831375933,0.011861480166189743,downregulated
ENSG00000168028.14,RPSA,668.1442103369664,-1.6799225950618077,0.4380555165649731,-3.8349536338110215,0.00012558798345199508,0.0007516438805325119,downregulated
ENSG00000233913.7,RPL10P9,13.513826229811311,-1.6764173610959878,1.2772278979687497,-1.312543645313489,0.18933676986001757,0.29470023837014936,downregulated
ENSG00000118181.11,RPS25,284.1028021709792,-1.6676467874329535,0.521861462850754,-3.195573741588733,0.0013955311624577768,0.0055818269682691496,downregulated
ENSG00000234743.1,EIF5AP4,5.359937922593326,-1.6628855507380262,0.9171724095494852,-1.8130566657089424,0.06982308191602597,0.13411725148610973,downregulated
ENSG00000213228.5,RPL12P38,0.36842468406893786,-1.6607469080120165,3.0041654704951717,-0.5528147248621024,0.5803902845302504,,downregulated
ENSG00000230629.2,RPS23P8,9.532295187990462,-1.6455560045615139,1.1079164543728985,-1.4852708415572087,0.1374720926748277,0.22999100729351307,downregulated
ENSG00000189343.7,RPS2P46,17.5768944343372,-1.6389392520145818,0.7858536679014626,-2.085552716692399,0.03701915820624197,0.08113924436297408,downregulated
ENSG00000149273.15,RPS3,629.8186609864446,-1.6372565083585628,0.44190916737781405,-3.7049616283673434,0.00021142273605654282,0.0011613243990894668,downregulated
ENSG00000233873.1,RPL7P44,0.7897908365548613,-1.630548476860799,1.9004543711596977,-0.8579782296303191,0.390904484796221,,downregulated
ENSG00000174748.22,RPL15,582.0713599693784,-1.623312716891161,0.5081093847168933,-3.1948095542372887,0.0013992314000122504,0.00559185592106345,downregulated
ENSG00000243824.1,RPL12P6,1.398967615315175,-1.613280178247592,1.608068895911506,-1.0032407083734631,0.3157447359750122,,downregulated
ENSG00000228929.1,RPS13P2,3.378066888189394,-1.6132394285389804,1.030772435661742,-1.5650781615083666,0.11756458346639366,0.20251912277045273,downregulated
ENSG00000230207.1,RPL4P5,10.632036268569768,-1.611348321374273,0.6677875994979132,-2.4129653239829416,0.01582332490382337,0.04075592929554835,downregulated
ENSG00000086232.13,EIF2AK1,176.3621034676109,-1.6111525407085479,0.44358145612308053,-3.632145840338062,0.0002810741861585976,0.0014705418707198282,downregulated
ENSG00000109475.17,RPL34,166.82759593919272,-1.6103106000855039,0.3505726201884951,-4.593372406606299,4.361397278429249e-06,4.232948259204288e-05,downregulated
ENSG00000128829.12,EIF2AK4,109.01089717385666,-1.6088484842625472,0.2574104302627089,-6.250129346431622,4.1011289951448395e-10,1.1080730516997247e-08,downregulated
ENSG00000070785.17,EIF2B3,34.24821768653491,-1.6042485090153613,0.3758104061989659,-4.268770855073187,1.9655305585394575e-05,0.00015337354766197824,downregulated
ENSG00000225093.1,RPL3P7,2.187161714091652,-1.5968958418983703,1.1744379337720212,-1.3597107143580698,0.17392148622342896,0.2762091799928446,downregulated
ENSG00000130255.13,RPL36,199.33509126559653,-1.5925371180930241,0.443202764883262,-3.59324725447616,0.00032658242020844975,0.0016658724051492495,downregulated
ENSG00000197958.13,RPL12,379.2219142589301,-1.5923971110185673,0.5392212293259506,-2.9531424662362262,0.003145567547745599,0.010775197698885004,downregulated
ENSG00000229638.1,RPL4P4,44.559850742291495,-1.5810632295600706,0.6250340213916736,-2.5295634724646567,0.011420451535122878,0.031154366585604918,downregulated
ENSG00000233927.5,RPS28,173.35740450409722,-1.5683053236813926,0.5122934397687137,-3.0613418051760317,0.002203473948606626,0.00809033483656214,downregulated
ENSG00000260615.1,RPL23AP97,0.3446386582781125,-1.563481096325775,3.085743236706267,-0.5066789348275912,0.612380113344753,,downregulated
ENSG00000142541.18,RPL13A,997.0813059615615,-1.5597122913988304,0.5436625687386545,-2.8688976969988973,0.004119050029645315,0.013355750839681704,downregulated
ENSG00000213885.4,RPL13AP7,3.254792834933589,-1.558466521971316,1.0709335375140916,-1.455241121301432,0.1456025204047594,0.24024928371256984,downregulated
ENSG00000220749.4,RPL21P28,5.010175947621048,-1.551296723084235,0.899075369357903,-1.7254356819852956,0.08444898552035841,0.155933326193229,downregulated
ENSG00000143947.15,RPS27A,319.28988081568735,-1.5504973029023486,0.5467668614581237,-2.8357558078180993,0.00457173865450443,0.014534532300883788,downregulated
ENSG00000227525.4,RPL7P6,0.34070881607148884,-1.5488025243509305,3.104092229624995,-0.4989550598946092,0.6178110439208429,,downregulated
ENSG00000215030.5,RPL13P12,13.29634070152017,-1.5483825511328546,0.8657834666680891,-1.7884177865993482,0.0737086287928423,0.1401450515610004,downregulated
ENSG00000188846.14,RPL14,523.3065073861991,-1.539828675491569,0.3693502375599413,-4.169020400972864,3.0591160928367257e-05,0.00022494700335992724,downregulated
ENSG00000106263.19,EIF3B,260.2691698965913,-1.5339502711023132,0.43572985380013507,-3.52041582123478,0.00043087073469819846,0.002107815587353488,downregulated
ENSG00000186468.13,RPS23,497.1478971230945,-1.5304773794179263,0.5277515553807535,-2.8999959617622397,0.0037316746765319523,0.012329979182317293,downregulated
ENSG00000235472.1,EIF4A1P7,0.9890459774812869,-1.5069860266039878,1.84772087761427,-0.8155918163081913,0.4147336315996256,,downregulated
ENSG00000229133.1,RPS7P4,1.3354627364692215,-1.5020434644668108,1.4345158303958376,-1.0470734673261428,0.29506569542699235,,downregulated
ENSG00000112306.8,RPS12,303.61945106642094,-1.4825463224441926,0.4817177194840464,-3.077624638828117,0.0020865756006040325,0.007740183420723263,downregulated
ENSG00000229944.3,EIF4EP2,0.7766137403932897,-1.4626471514253487,1.9023297849730318,-0.768871497980611,0.44196959903045563,,downregulated
ENSG00000108406.10,DHX40,75.52519076570373,-1.453948160169882,0.35043700166560743,-4.148957311183888,3.3399308074968446e-05,0.00024245854654035358,downregulated
ENSG00000177600.9,RPLP2,315.1710817843823,-1.452912919610059,0.6329135274193551,-2.295594669202558,0.021699067859265574,0.05271821993121129,downregulated
ENSG00000214389.2,RPS3AP26,16.17950009137579,-1.4435512594344777,1.0414177750508369,-1.3861404078339363,0.16570403381806786,0.265792672208947,downregulated
ENSG00000170889.14,RPS9,491.7809591187088,-1.4419548147650123,0.3678898046467467,-3.919529153980222,8.872212896796647e-05,0.0005597673755983644,downregulated
ENSG00000167526.14,RPL13,535.3379056169764,-1.439935828935791,0.5631985427725712,-2.5567108569690684,0.010566700864666555,0.02926247347708796,downregulated
ENSG00000244363.3,RPL7P23,3.7178736298819177,-1.4389082393359107,0.8813546197226028,-1.6326098566191123,0.10255107688403602,0.18188944784833136,downregulated
ENSG00000224546.2,EIF4BP3,4.7399876525199245,-1.4226637181896078,0.834556415553808,-1.7046944840098488,0.08825141914650955,0.16133395343825685,downregulated
ENSG00000141543.12,EIF4A3,94.68319580236457,-1.4209023965558736,0.4750699957775372,-2.9909327239879926,0.0027812676039100244,0.009766211483958228,downregulated
ENSG00000220583.1,RPL35P2,4.818784759010483,-1.405284139150748,0.8201048243196809,-1.7135420954467662,0.08661285591813997,0.15914528773356615,downregulated
ENSG00000205871.5,RPS3AP47,3.0607882448381707,-1.4000200754464904,1.3306904556067454,-1.0521004862908807,0.2927534490705106,0.41295568521185166,downregulated
ENSG00000235001.3,EIF4A1P2,3.896800276104592,-1.3956238578933222,0.8321281563619043,-1.6771741795098516,0.09350842658569962,0.16910673880345356,downregulated
ENSG00000230580.1,RPL19P5,0.30505564895413634,-1.389509486538578,3.223209919858828,-0.4310949398540684,0.6663993397906857,,downregulated
ENSG00000234040.3,RPL10P12,0.30502977738525094,-1.387646137717396,3.198505789572921,-0.43384199654760697,0.6644031825573844,,downregulated
ENSG00000178464.6,RPL10P16,14.393545549971062,-1.369583644580837,1.0890990990254312,-1.2575381301907187,0.20855884083572096,0.318019584005091,downregulated
ENSG00000104131.13,EIF3J,101.86932692071983,-1.3675778390921904,0.44347378518241926,-3.083785073180027,0.0020438519162819715,0.007614299003161196,downregulated
ENSG00000244582.2,RPL21P120,0.3010481920408564,-1.367410131403271,3.2945645745771026,-0.41505033531746593,0.6781050554432615,,downregulated
ENSG00000242372.9,EIF6,32.58473094885023,-1.3660235699520753,0.46434033278969233,-2.9418585323941064,0.003262489313806528,0.011084424193365864,downregulated
ENSG00000236493.2,EIF2S2P3,1.253825710969166,-1.3592814727644367,1.6569161973152111,-0.8203682690572718,0.41200619873004996,,downregulated
ENSG00000213363.4,RPS3P6,0.2971183498342328,-1.350536542063131,3.2207708303410834,-0.41932090583424325,0.6749816199130474,,downregulated
ENSG00000063177.13,RPL18,430.43593635886356,-1.3485257192759526,0.3752499884156807,-3.5936729138073478,0.0003260490980521454,0.0016640573319476805,downregulated
ENSG00000162244.12,RPL29,510.20120664569333,-1.346894453512475,0.6018978282550188,-2.2377459932316084,0.0252376240985397,0.05978154237894365,downregulated
ENSG00000147677.12,EIF3H,186.80587662072898,-1.3321074595657687,0.4029177316946063,-3.3061524841886247,0.0009458659861406541,0.004051149635934994,downregulated
ENSG00000244073.1,RPS4XP6,1.244377833356971,-1.3144644362901665,1.4456427253855044,-0.9092595377876943,0.36321314340366095,,downregulated
ENSG00000248439.2,RPL23AP94,0.2891810507143292,-1.3104470634110916,3.2598008555402482,-0.4020021840241865,0.6876824189432456,,downregulated
ENSG00000219747.1,RPL32P16,2.043239090787197,-1.3098498144344985,1.217847096853725,-1.0755453766063574,0.28213062794661925,0.40141371914614593,downregulated
ENSG00000232385.2,RPS3AP25,1.2300914283161117,-1.3089901608517844,1.5136118436444348,-0.8648123139021114,0.3871418113674323,,downregulated
ENSG00000163584.18,RPL22L1,35.13472125878749,-1.29404211234528,0.4832586112884073,-2.677742480150032,0.007412018084722886,0.021808057603426776,downregulated
ENSG00000005100.13,DHX33,66.944273641116,-1.2893279183153603,0.28659621148416925,-4.498761207060055,6.835057915448064e-06,6.182545633022994e-05,downregulated
ENSG00000142676.14,RPL11,443.9232825849261,-1.2880081836498851,0.4932501823854246,-2.611267526391786,0.009020729573757939,0.02564009401811962,downregulated
ENSG00000164587.13,RPS14,366.92382210150726,-1.2859359101220096,0.5054094178391764,-2.5443449701034266,0.010948289938002016,0.030123460693686835,downregulated
ENSG00000237039.1,RPS28P4,0.6749199076517857,-1.2856343878111662,1.9702258300145041,-0.6525314855920359,0.5140583682007327,,downregulated
ENSG00000198755.11,RPL10A,420.06300387435255,-1.277836529316244,0.3792172477681075,-3.3696688028748234,0.0007525857973949166,0.003343221105650813,downregulated
ENSG00000234851.4,RPL23AP42,16.04563095555371,-1.2742818820475748,0.7919329965018681,-1.6090778988580363,0.1075993092360586,0.18886030585840444,downregulated
ENSG00000071082.11,RPL31,299.85574929340737,-1.2314619176069572,0.4894634871727783,-2.5159423529630045,0.011871459842062134,0.03211219611923068,downregulated
ENSG00000235045.2,RPL7P8,0.2733323240434075,-1.228881324723454,3.3282763070653822,-0.36922455089282746,0.7119603577600113,,downregulated
ENSG00000104408.11,EIF3E,317.3489308773529,-1.2199309477646754,0.29179145263493705,-4.180831675323067,2.904448163057719e-05,0.00021517703479057796,downregulated
ENSG00000175390.15,EIF3F,179.2178776314999,-1.2164356428042369,0.4844615970559588,-2.5109021028631293,0.012042308754110068,0.03250400625425621,downregulated
ENSG00000122406.14,RPL5,651.4980448093122,-1.2147043343913333,0.43386580640297484,-2.799723593020638,0.005114638126653242,0.01599475975865159,downregulated
ENSG00000243422.3,RPL23AP49,1.1465038706598243,-1.2083108569113654,1.468483710661269,-0.8228289140280992,0.41060529164963033,,downregulated
ENSG00000236552.2,RPL13AP5,16.57700838009905,-1.1956011250967002,0.7724747137618304,-1.5477543844436161,0.12168144282610623,0.20825563476016046,downregulated
ENSG00000106682.16,EIF4H,371.8960595256852,-1.1942682226096628,0.4490779721701829,-2.659378318732325,0.007828500254357352,0.022804444348214183,downregulated
ENSG00000146677.7,RPL32P18,4.812556379041134,-1.1874342709328036,0.8372435310214759,-1.4182662832689539,0.15611303654193545,0.2537441174560755,downregulated
ENSG00000229965.1,RPS3AP7,0.6934143932631719,-1.1864810140290125,1.9732794341849533,-0.6012736936667455,0.5476577078675823,,downregulated
ENSG00000163682.17,RPL9,323.36892032632716,-1.1830549823907004,0.477500551729104,-2.4775991946117624,0.013226963626082137,0.03514009562945114,downregulated
ENSG00000110700.7,RPS13,265.91484219453474,-1.1748788876834375,0.49471469765277754,-2.3748614974605884,0.017555536211873852,0.04432855635723762,downregulated
ENSG00000232341.2,RPL4P2,0.6432224543099422,-1.172803055975313,2.0002085360958652,-0.5863403914196191,0.5576467928898645,,downregulated
ENSG00000234354.3,RPS26P47,0.6793155750912352,-1.1727634257967667,1.973863469055475,-0.5941461728140461,0.5524143508905468,,downregulated
ENSG00000182899.17,RPL35A,276.82129024926604,-1.166373144845888,0.48784050225691306,-2.390890341105046,0.016807572092096962,0.042832055049025056,downregulated
ENSG00000145425.10,RPS3A,563.5064069741308,-1.1537322706552473,0.6099581923745433,-1.8914940156206652,0.05855842908649193,0.11678675854082218,downregulated
ENSG00000242697.2,RPL5P12,1.1227437164378844,-1.151039735196818,1.4800291628122855,-0.7777142262586662,0.4367375035149089,,downregulated
ENSG00000136149.6,RPL13AP25,21.839506503044447,-1.146566513587463,0.8257535788484766,-1.3885092877058602,0.16498201858185102,0.2649264714133266,downregulated
ENSG00000229994.1,RPL5P4,2.7911075896523587,-1.1397803770128512,1.0381801821699894,-1.0978637394430881,0.27226399367816567,0.39084536406823495,downregulated
ENSG00000177954.14,RPS27,216.05477130820873,-1.1326846345733983,0.5748732491123474,-1.9703206512433107,0.04880163310318234,0.10099099683454056,downregulated
ENSG00000224839.1,RPL12P17,1.5582171202431323,-1.132605157740183,1.6663208518238843,-0.6797041257093321,0.496691823155903,0.6135354661394161,downregulated
ENSG00000138326.21,RPS24,419.7545784254134,-1.1036322047612797,0.41834250436472875,-2.638106798249423,0.00833703212020721,0.02403562258394917,downregulated
ENSG00000243538.1,RPS26P28,0.6737716681167785,-1.1021343857442323,2.0232511886176376,-0.5447343325161976,0.5859362484052537,,downregulated
ENSG00000241061.3,RPL5P1,3.252490154224599,-1.0962750620062776,1.150742213476061,-0.9526678079313229,0.3407584090193162,0.46328022966365995,downregulated
ENSG00000166441.13,RPL27A,450.9583607342044,-1.0797482616117644,0.5564346596081103,-1.9404762858809281,0.05232183343268221,0.10676751536578781,downregulated
ENSG00000165502.7,RPL36AL,94.1069415622179,-1.0732357326822397,0.4541765022883473,-2.3630366768751605,0.01812587563825303,0.04549301219286341,downregulated
