gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant,is_translation_factor
LSR,LSR,159.402883244606,-0.696538862845573,0.351263468356961,-1.98295275652672,0.0473727068966952,0.1387386885171,False,False
PLEKHA5,PLEKHA5,880.489685030288,-0.631624919895622,0.318707655816634,-1.98183165157169,0.0474980856798324,0.139080440713204,False,False
SMIM10L2A,SMIM10L2A,35.0903510565046,1.28422997720726,0.648156139503272,1.98135896420183,0.0475510322296562,0.139210015913152,False,False
CLDN23,CLDN23,12.129244034661,-1.84429598849911,0.930995313993971,-1.98099384688316,0.047591963626257,0.139304374702011,False,False
PPIL4,PPIL4,137.225358111895,0.850837974140672,0.429550074482407,1.98076551416247,0.0476175758663495,0.139328400437888,False,False
EIF3G,EIF3G,90.3697840856533,-1.01856615010883,0.514211224431965,-1.98083219835198,0.0476100946568299,0.139328400437888,False,True
CCDC28B,CCDC28B,52.0378423505784,-0.843301412680205,0.425835742087141,-1.9803443659918,0.0476648467460485,0.139390294292417,False,False
DTWD2,DTWD2,21.2045951370041,-1.51999322333658,0.767502716847655,-1.98044018603557,0.0476540881641381,0.139390294292417,False,False
TRNAN-GUU_17,TRNAN-GUU_17,22.0065123434897,2.02854341279997,1.02433189526374,1.98035756006374,0.0476633652071959,0.139390294292417,False,False
HHIPL1,HHIPL1,12.1322241596228,3.41274721367313,1.72409524643882,1.97944238911527,0.0477662199440854,0.139661239504155,False,False
FKBP4,FKBP4,851.478584911648,1.13752922442736,0.574774383201753,1.979088243444,0.0478060718964046,0.139752239754123,False,False
NEURL3,NEURL3,9.3337946344324,1.87760262484233,0.948765624348853,1.97899520878082,0.0478165457049596,0.139757340869315,False,False
DEPP1,DEPP1,27.447973341786,-2.07407420446141,1.04809817354434,-1.97889306251489,0.0478280475155829,0.139765444200036,False,False
EXOC4,EXOC4,231.062009855749,-1.06462508909018,0.538031075453781,-1.97874274862704,0.0478449772954202,0.139789403554192,False,False
LOC103237230,LOC103237230,51.425234655592,1.2997013190998,0.656864967024383,1.9786430763502,0.0478562061121927,0.13979670061345,False,False
LOC103216615,LOC103216615,144.475080507921,-0.530173233405185,0.267993449639963,-1.9783066866651,0.0478941192424829,0.139830915972173,False,False
L2HGDH,L2HGDH,54.7794154962084,-1.32241781139448,0.66843468236007,-1.97838000674256,0.0478858534804352,0.139830915972173,False,False
LOC119620371,LOC119620371,13.0368746550528,2.02852448653843,1.02534148078796,1.9783891752624,0.047884819948797,0.139830915972173,False,False
IL17RD,IL17RD,43.5150868931917,-1.23522248390403,0.624481507539109,-1.97799689661215,0.0479290567589804,0.13990740706801,False,False
SERPINA5,SERPINA5,29.6113304400688,-2.23981463082098,1.13261660619346,-1.97755764710942,0.0479786311701712,0.140026588345901,False,False
RNF38,RNF38,178.732217921332,-0.530138671709969,0.268114082282049,-1.9772876799223,0.0480091214788085,0.140064512390161,False,False
LOC119619864,LOC119619864,12.5940421464378,1.68581830305663,0.852572243028199,1.97733191156784,0.0480041248066193,0.140064512390161,False,False
ZNF19,ZNF19,57.9175275902648,1.01164188160379,0.511839930446517,1.97648096880847,0.0481003291072704,0.140305040870196,False,False
TUSC3,TUSC3,139.520335745206,-0.568405891996607,0.287602128522127,-1.97636190982806,0.0481138023648422,0.140318777716482,False,False
RPGR,RPGR,261.00115692922,0.820392278397816,0.415150224000285,1.97613353183992,0.0481396555348837,0.140368607679662,False,False
ZDHHC5,ZDHHC5,306.654506637088,-0.605690085032128,0.306574152428445,-1.97567237888229,0.0481918952071765,0.140495344894775,False,False
WNT5A,WNT5A,97.9324110003698,-1.26773358295946,0.641720614748797,-1.9755226087847,0.0482088714919511,0.140519250219849,False,False
CDK5R1,CDK5R1,43.8319645934835,1.57731839389492,0.7987079845914,1.97483739279487,0.0482866040963612,0.140720207169064,False,False
DDX50,DDX50,175.200161779529,0.715530692293776,0.362385762896945,1.97450000953061,0.0483249163578485,0.140806230355871,False,True
ZNF337,ZNF337,383.699206419751,0.639595580797907,0.324005852803038,1.97402477536946,0.0483789258780431,0.140937951643622,False,False
ADCY5,ADCY5,36.1009800016783,1.95855737985069,0.992348356865966,1.97365911506742,0.0484205170285754,0.141033454274062,False,False
HCN4,HCN4,11.7002845676446,2.4715051792264,1.25233517868958,1.97351733088943,0.0484366520062353,0.141054789973051,False,False
RANBP6,RANBP6,142.56712549288,0.602536442759958,0.305332589334945,1.97337743760783,0.0484525762261955,0.141075504265797,False,False
SOCS2,SOCS2,29.8432465121446,1.13749030511804,0.576470085267728,1.97319918966786,0.0484728727731142,0.141108939267333,False,False
PAG1,PAG1,130.530245283718,1.07584519471825,0.545312387406735,1.97289703950151,0.0485072939974454,0.141157812466939,False,False
ZDHHC9,ZDHHC9,175.213173781033,-0.670057073023061,0.339630302430382,-1.9729013230803,0.0485068058648107,0.141157812466939,False,False
CDC42SE2,CDC42SE2,120.867534791095,-0.81909084783023,0.415191930294145,-1.97280050036122,0.0485182961510843,0.141164172210614,False,False
ABTB2,ABTB2,222.19015812872,1.39186139616883,0.705684160379278,1.97235742888257,0.0485688179999514,0.141285491460251,False,False
STX17,STX17,120.988363600935,0.712603509139218,0.361391040494209,1.97183501883367,0.0486284432853602,0.141407556382474,False,False
SLC37A1,SLC37A1,58.5858697812372,1.19200497898956,0.604492131949341,1.97191148732678,0.0486197117136763,0.141407556382474,False,False
ANKAR,ANKAR,23.4667438233958,1.56676825805289,0.794703382269512,1.97151326269497,0.0486651975082103,0.14148873748029,False,False
PI4KB,PI4KB,301.526548671173,0.853101051205059,0.432883832260384,1.97073900115519,0.0487537370567768,0.141706700722324,False,False
RTF1,RTF1,517.203960373567,-0.626905406569481,0.318112589666123,-1.97070291127884,0.0487578673586462,0.141706700722324,False,False
SEC24D,SEC24D,147.36980952712,-1.29398435285361,0.656651945140927,-1.97057872504421,0.0487720820831358,0.141722287882593,False,False
LOC103232200,LOC103232200,172.719504429088,0.914560586940303,0.464144582008201,1.97042176595771,0.0487900530628254,0.141748782360533,False,False
KIAA0100,KIAA0100,908.906840675786,-0.535507211349793,0.271801899589174,-1.97021143766548,0.0488141432479999,0.141793042007207,False,False
LONP2,LONP2,216.461379142835,0.575942179049219,0.292369203905765,1.96991396958092,0.0488482311339453,0.141866321183675,False,False
GGACT,GGACT,72.280487048151,-1.22064784945536,0.619713312969417,-1.96969763906879,0.0488730337364288,0.141881540331807,False,False
LOC103215213,LOC103215213,9.19983021551305,2.44393143484282,1.24071873380149,1.96977072100358,0.0488646536059546,0.141881540331807,False,False
LOC119622645,LOC119622645,13.3685825138499,2.41468957979186,1.22595701984035,1.96963640707919,0.0488800559908968,0.141881540331807,False,False
PHF24,PHF24,12.1773089281594,2.07244986390165,1.05249985765317,1.96907377120481,0.0489446202899068,0.142012235204021,False,False
DUSP7,DUSP7,100.038426585691,0.79060154375235,0.40149962544803,1.96912149761067,0.0489391407522545,0.142012235204021,False,False
ACOX3,ACOX3,126.045936368018,0.974216672843627,0.494774322370688,1.96901219161034,0.0489516910930604,0.142012235204021,False,False
PROM2,PROM2,29.590131799919,2.13526160701946,1.0847988875326,1.96834789522707,0.0490280226584501,0.142156405429997,False,False
EPM2AIP1,EPM2AIP1,113.524369914593,0.683370160088805,0.347158159255439,1.96846924627798,0.0490140712552542,0.142156405429997,False,False
SLX4,SLX4,124.525575175722,0.621677131665837,0.315827865003293,1.96840494634429,0.0490214632302134,0.142156405429997,False,False
LOC119625500,LOC119625500,23.767233214969,1.19848762631778,0.609154946428331,1.96745940149529,0.0491302719585553,0.142427083890717,False,False
SNAP47,SNAP47,77.2512040988121,0.646709960843253,0.328750078229743,1.9671781200043,0.0491626795603579,0.142495232158018,False,False
DENND6A,DENND6A,128.699685464034,-0.675800850673761,0.343655383263851,-1.96650738962787,0.0492400295716307,0.14269359519844,False,False
POLL,POLL,93.834958981417,0.692916136721929,0.352381122067713,1.96638268433909,0.0492544220951444,0.142709473790329,False,False
MCM5,MCM5,169.713053753811,-0.664054631250484,0.337758931154781,-1.96606090912271,0.0492915752169,0.142791281128603,False,False
BBS9,BBS9,66.8712341488817,-0.736129173692418,0.374439453499922,-1.96594981327888,0.049304408132422,0.142802619140414,False,False
CDO1,CDO1,12.3306548854141,2.15037103735392,1.09392272383829,1.96574309180527,0.0493282944274361,0.142820130574626,False,False
DNAJB5,DNAJB5,174.576473887918,1.34845754406417,0.685959653488759,1.96579716781588,0.0493220451040045,0.142820130574626,False,False
PTP4A2,PTP4A2,418.126719897202,-0.519480880094701,0.264287745588154,-1.96558822255884,0.0493461956516402,0.142820307045989,False,False
ARHGEF4,ARHGEF4,18.2702966984505,1.56788507415768,0.797648213747116,1.96563478377544,0.0493408131013695,0.142820307045989,False,False
LOC103241760,LOC103241760,161.555215664018,0.608246909611615,0.309495368071695,1.96528598602715,0.0493811466516593,0.142892921573882,False,False
LOC119623009,LOC119623009,38.0063471479389,-1.34918836791966,0.686534061954812,-1.96521693924119,0.0493891342195905,0.142892921573882,False,False
ADPRS,ADPRS,121.157037947313,0.867031702764424,0.4412577220928,1.96490998197666,0.0494246572059813,0.142948507174228,False,False
LOC103244926,LOC103244926,29.1765170860964,1.91407669914914,0.974193509377731,1.96478079634482,0.0494396137708356,0.142948507174228,False,False
CEP57,CEP57,244.482975828725,0.618840456416747,0.314958450306403,1.96483204630553,0.0494336798133205,0.142948507174228,False,False
LOC103242975,LOC103242975,27.2735254491584,1.19534994695357,0.608400339774045,1.96474240530095,0.0494440592549419,0.142948507174228,False,False
SLU7,SLU7,216.037266348513,-0.609466846195636,0.31024114685656,-1.96449391826617,0.049472840877106,0.143005895519651,False,False
TLL2,TLL2,94.6207562856862,0.95364131698073,0.485493709153572,1.96427121299541,0.0494986482045924,0.143028849738987,False,False
MSI2,MSI2,453.713043492898,-0.57557371661796,0.293014991786008,-1.96431490794952,0.0494935838957919,0.143028849738987,False,False
COA4,COA4,64.1509765609488,-1.22687519322505,0.624658910018651,-1.96407218971457,0.0495217207920554,0.143043888075338,False,False
RDH11,RDH11,84.0327136068851,-0.682894302699562,0.347685533383363,-1.96411480240276,0.0495167799831158,0.143043888075338,False,False
LOC119621310,LOC119621310,195.219209495226,1.71742434938069,0.874545040818739,1.9637917651135,0.0495542454704916,0.14311201735715,False,False
LGALS2,LGALS2,23.3814360089222,-2.84731351702345,1.45024318449575,-1.96333521678536,0.0496072359593407,0.143239216401263,False,False
LOC103243284,LOC103243284,27.5967656940301,1.73028620172675,0.881519135206723,1.96284587891672,0.0496640850153483,0.143377509048096,False,False
TMTC3,TMTC3,304.377378760502,-0.575237056545359,0.293116081786665,-1.9624888987293,0.0497055918168642,0.143419756817411,False,False
RNH1,RNH1,146.138406286843,-0.98913158551395,0.503992661727151,-1.96259124512698,0.0496936888224839,0.143419756817411,False,False
RPL29,RPL29,284.730482794809,-0.961692477844046,0.49003676970678,-1.96249044417521,0.0497054120620899,0.143419756817411,False,True
NR2F6,NR2F6,54.4479375469156,-0.940815008859311,0.479548326331331,-1.9618773691836,0.0497767631872973,0.143599235205733,False,False
MEF2D,MEF2D,217.063081132847,0.961473725084717,0.490131683870683,1.9616640929877,0.0498016049066604,0.143645018223841,False,False
MKRN2,MKRN2,104.802509734,-0.797083655043925,0.4064299247923,-1.96118348187886,0.0498576230415353,0.143780692096186,False,False
LOC103222838,LOC103222838,36.2406412959621,1.15702803981133,0.590007011185827,1.96104117048689,0.0498742204311303,0.143781864389837,False,False
ZNF358,ZNF358,104.559080524818,-1.23618896268277,0.630378670317933,-1.96102600054551,0.0498759899332429,0.143781864389837,False,False
LOC103247788,LOC103247788,27.5137280906767,1.31240756826025,0.669282828380059,1.96091624139949,0.0498887943883246,0.143792886939958,False,False
FNIP2,FNIP2,45.4267059626468,0.909117622024995,0.463776726705288,1.96024847663972,0.0499667549486875,0.143991669093491,False,False
LOC103241396,LOC103241396,14.3064590162516,-2.66222746818925,1.35841788142962,-1.95980007668,0.0500191622903713,0.144116754981309,False,False
ZNF649,ZNF649,54.3768906958892,1.10551673152382,0.564136165942951,1.95966292938505,0.0500352007627782,0.144137027602167,False,False
CUEDC1,CUEDC1,204.870081932648,-1.01204713977218,0.516681891522664,-1.95874319649499,0.0501428689026509,0.144421204173474,False,False
NFYB,NFYB,83.226241624285,-0.822435555513656,0.419902856461792,-1.95863291439288,0.0501557920600212,0.144432443646223,False,False
CSNK1G3,CSNK1G3,156.809779088188,0.511921433040207,0.261395103893829,1.95842012881823,0.0501807347439941,0.144478285198002,False,False
LOC103223633,LOC103223633,23.9148727620036,1.81434565997521,0.926544911504291,1.95818425793255,0.0502083956332266,0.144531935002443,False,False
CCDC157,CCDC157,42.2838637735101,0.882341023909816,0.450642460509326,1.95796246743499,0.0502344169541616,0.144580846639058,False,False
PDE12,PDE12,128.230167446651,0.654485860120437,0.334311871837539,1.95771049506279,0.0502639930439819,0.144639969918619,False,False
HERPUD1,HERPUD1,153.223480036812,1.03426048643266,0.52836239239477,1.95748316178398,0.0502906895610888,0.144664791692884,False,False
SMCR8,SMCR8,193.637341742637,0.859963317446887,0.439311809864559,1.95752378637856,0.0502859180054431,0.144664791692884,False,False
SUPT20H,SUPT20H,235.168094472189,0.723675496713694,0.36975966948594,1.95715097246757,0.0503297210467982,0.144751062274167,False,False
AGTPBP1,AGTPBP1,135.753729299696,0.599428207700793,0.306410167604724,1.95629346240908,0.0504305938879259,0.145015129083977,False,False
TEX264,TEX264,50.1391649767592,-0.89878295117798,0.459621627056865,-1.95548446432609,0.0505259152987787,0.145263140572589,False,False
GPSM1,GPSM1,110.960956580242,1.08268306728891,0.553802128788366,1.95499982937526,0.0505830904095552,0.145395050653317,False,False
RAB23,RAB23,28.2480504181881,-1.31064709076175,0.670427731343358,-1.95494164320375,0.0505899586028125,0.145395050653317,False,False
MCTP1,MCTP1,43.6626195058316,1.08744900617501,0.556416863569127,1.95437823217575,0.0506565030682843,0.145560170607735,False,False
DDX18,DDX18,180.317474360403,-0.586166372879377,0.300015576795316,-1.95378646382513,0.0507264757591736,0.145719445449785,False,True
VAMP7,VAMP7,109.171780946376,-1.16457887487868,0.59609541800454,-1.95367862208566,0.0507392360491258,0.145719445449785,False,False
LOC119621240,LOC119621240,15.1982029933869,1.34896509171588,0.690467072267192,1.95369938103851,0.050736779553219,0.145719445449785,False,False
LATS1,LATS1,255.168836941827,0.822765604736147,0.421270283333959,1.95305873043009,0.0508126364071574,0.145877913128025,False,False
SDF4,SDF4,288.672862051166,-1.03328448066123,0.529058582380401,-1.95306250588008,0.0508121890932441,0.145877913128025,False,False
EYA4,EYA4,143.740231053868,0.921366769905801,0.471841809951749,1.95270268652119,0.0508548351822472,0.145972887433302,False,False
TNXB,TNXB,105.671017945389,1.53770478858422,0.787529731334913,1.952567284003,0.0508708909623398,0.14599280071662,False,False
MCU,MCU,142.091801772942,-0.769588133228956,0.394170391457998,-1.95242501696366,0.0508877652983962,0.146015055590076,False,False
THOC2,THOC2,560.934372932038,0.48714414429864,0.249539384533285,1.95217338220878,0.0509176232509978,0.146074550416005,False,False
NOD1,NOD1,77.0221479570958,1.20706392010116,0.618426858446503,1.95182971699082,0.0509584248640513,0.146165413919442,False,False
LOC119625519,LOC119625519,23.8697680401365,1.63318876697216,0.836827605816732,1.95164303330814,0.0509806003371006,0.146202828586301,False,False
U2AF1L4,U2AF1L4,38.0433206773897,-0.894231561011235,0.458262840591531,-1.95135080090053,0.0510153297843436,0.146276225855502,False,False
LOC103247100,LOC103247100,21.5711945943718,1.90762488427538,0.977711429706862,1.95111238992811,0.0510436776642328,0.146331302252826,False,False
CTDSPL2,CTDSPL2,320.293923341125,0.534878648679005,0.274156104568719,1.95100032341222,0.0510570073129661,0.146343312582868,False,False
TTC38,TTC38,122.473941524187,-0.751243056088285,0.385085272487093,-1.95084857760553,0.05107506122403,0.146357681523493,False,False
HIF1AN,HIF1AN,524.153795963751,0.51454032646781,0.263758012700223,1.95080453177594,0.0510803025640672,0.146357681523493,False,False
FRK,FRK,47.9142721377987,-0.804096668045025,0.412373283265523,-1.94992425716211,0.0511851474543156,0.146631847538209,False,False
FAM50A,FAM50A,413.054512144076,-0.788513053144529,0.404405908055116,-1.94980596830713,0.0511992499421897,0.146646009092021,False,False
ZNF682,ZNF682,18.9983833691565,1.50237317002284,0.77062295130385,1.94955674169957,0.0512289735770148,0.146704900007438,False,False
LOC119623671,LOC119623671,40.4197577331492,1.03399348840263,0.530917146020594,1.94756092575416,0.0514675230179127,0.147361679370494,False,False
DGKZ,DGKZ,158.54291409321,-0.717495533218977,0.368522707899543,-1.94695067044433,0.0515406489849107,0.147544668495871,False,False
KCNMA1,KCNMA1,213.363176799477,0.796972943939041,0.409375620822927,1.94680118551507,0.051558574789836,0.147569599742593,False,False
ERCC6L,ERCC6L,55.6684188163058,-0.852095132098098,0.437807314059999,-1.94627888738588,0.051621248256311,0.147722574768864,False,False
PPP1R26,PPP1R26,328.569102642442,0.770559072710678,0.395998994190771,1.9458611865551,0.0516714163797462,0.147839715449628,False,False
LOC103246453,LOC103246453,190.570361929431,0.559757947019582,0.287686573438137,1.94572148546916,0.0516882043357973,0.147861325642389,False,False
PIP4K2B,PIP4K2B,396.282109425985,-0.614695876102655,0.315966613481394,-1.94544565746929,0.0517213641398784,0.147929753705536,False,False
CTU1,CTU1,23.4126188826644,1.930206081592,0.992292440532496,1.94519881715131,0.0517510541607742,0.147988235072005,False,False
REEP6,REEP6,21.0404633557155,-1.64913709782734,0.848296171736139,-1.94405816361541,0.0518884375487157,0.14835460242723,False,False
CLN8,CLN8,50.2905365943107,0.718793144300275,0.369768153219921,1.94390224804669,0.051907240122511,0.148381864238801,False,False
CBLL1,CBLL1,216.292967614139,0.465794320774986,0.239634563336047,1.94376935568258,0.0519232707217008,0.148401193774572,False,False
LOC119624681,LOC119624681,225.005513373977,1.86546527390083,0.959790238389972,1.94361767736887,0.0519415725017945,0.148407812286224,False,False
ERG28,ERG28,46.1091334569453,-0.978955571001053,0.503682506183649,-1.94359652952512,0.051944124667541,0.148407812286224,False,False
SAMD15,SAMD15,70.0858856711832,-1.13637914384371,0.584960435068846,-1.94265983768622,0.0520572718564044,0.148704545886332,False,False
CEP19,CEP19,65.0556577129794,-0.970091746849907,0.499392266952721,-1.94254459078708,0.0520712072756112,0.148717820137319,False,False
ZSWIM1,ZSWIM1,80.7030587507419,0.65157158778623,0.335436909060665,1.94245645063582,0.0520818671079155,0.148721736091463,False,False
ENPP5,ENPP5,111.178709046823,-1.04263232572318,0.536876343427574,-1.94203439672292,0.0521329363850729,0.148841020767012,False,False
CIZ1,CIZ1,330.737407524598,-0.814669036401414,0.419560341272821,-1.94172078783698,0.052170910737296,0.148922883190381,False,False
PRPF39,PRPF39,148.914398390914,0.898962426639151,0.463063305274161,1.9413380771057,0.0522172838502315,0.149028686582185,False,False
ABCB10,ABCB10,92.678864650389,-0.8587012323604,0.442460211882511,-1.94074226178876,0.0522895474807379,0.149208330906094,False,False
KPNA4,KPNA4,384.982714618059,0.529609490575895,0.27294499360873,1.94035246286692,0.0523368695919281,0.149316753213892,False,False
WNT3,WNT3,52.9471068815913,0.810676423981145,0.417944973216814,1.93967262661775,0.0524194883147033,0.149525819954875,False,False
LOC119619890,LOC119619890,122.973755398377,1.30150978480742,0.671559975214902,1.93803953904628,0.0526183988628089,0.150039747852615,False,False
GALK1,GALK1,56.9955035934684,-0.890120151331681,0.459273029030858,-1.93810673622612,0.0526102017976362,0.150039747852615,False,False
KPNA6,KPNA6,338.355887729269,-0.577766828475041,0.298144982980104,-1.93787204701545,0.0526388350680739,0.150071294208499,False,False
OTUD4,OTUD4,424.939556662508,0.491990720380062,0.253904157364945,1.937702499581,0.0526595288161493,0.150103563445855,False,False
SLC5A11,SLC5A11,18.9063457495531,2.46912448939231,1.27436306722442,1.93753613306614,0.0526798409334309,0.150134733568024,False,False
LOC119620202,LOC119620202,10.3464050150616,1.50021629372637,0.77441461771348,1.9372262085598,0.0527176978802196,0.150215885524149,False,False
TFPT,TFPT,83.1487122126569,-0.891164288388092,0.460153726303203,-1.93666646046215,0.0527861281309359,0.15038410987623,False,False
ZMIZ2,ZMIZ2,186.63479557596,-0.905222815184153,0.467488172977523,-1.93635447377976,0.0528243012953356,0.150466089315001,False,False
TNFSF12,TNFSF12,28.806290063918,-1.32269337217251,0.683151842843337,-1.93616307418179,0.0528477314302378,0.150506052637769,False,False
CHD6,CHD6,731.122875990195,0.686260123545116,0.35457239162771,1.93545842752943,0.0529340654347682,0.150725115005526,False,False
YRDC,YRDC,28.754712206372,1.40896623846151,0.728191467004245,1.9348843021437,0.0530044949477568,0.15089882087634,False,False
TBC1D12,TBC1D12,97.3311825310346,0.774904955473021,0.400529437944653,1.93470162754954,0.0530269205472047,0.150935826645564,False,False
LOC103246023,LOC103246023,27.6160370359575,2.12864203834213,1.10037825191627,1.93446393059402,0.0530561127006478,0.150992076155363,False,False
TRIM14,TRIM14,123.021837874764,-0.702862078551969,0.363403169126519,-1.93411103222181,0.0530994777910697,0.151061787297942,False,False
MRPS22,MRPS22,167.25355935626,-0.620557562921726,0.320843868579684,-1.93414187925367,0.053095686045037,0.151061787297942,False,False
DERA,DERA,59.7254185754418,-0.808632727476384,0.418108797383619,-1.93402466663349,0.0531100951334547,0.151065150680715,False,False
PSMD3,PSMD3,403.369638783365,-0.839209847096508,0.434008417781617,-1.93362573792009,0.0531591604031738,0.151177853857054,False,False
LOC119621015,LOC119621015,10.1250967153542,1.83584410552776,0.950110761016367,1.93224219833474,0.0533296189967496,0.151635682784045,False,False
METAP1D,METAP1D,30.4691551635236,1.58081361218629,0.818200308662958,1.93206186241794,0.053351870826317,0.151645092100153,False,False
GCK,GCK,17.879138459371,2.03016946633941,1.05077642878342,1.93206605204298,0.0533513537763077,0.151645092100153,False,False
IGSF8,IGSF8,46.1869638373313,-1.671110895756,0.865291603430967,-1.93126905326468,0.0534497883497596,0.151896443249556,False,False
TEKT5,TEKT5,10.0829268178652,2.17315837957202,1.12553265008205,1.93078217625547,0.0535099954479344,0.152040556719943,False,False
PXYLP1,PXYLP1,117.383917575304,-1.2436572145888,0.644282100429662,-1.93029918689254,0.0535697777486652,0.15218341226648,False,False
NLN,NLN,112.708852550851,-1.01959768868136,0.528266415083332,-1.93008235914548,0.0535966338676075,0.152205694369327,False,False
TADA1,TADA1,79.5756017442154,0.857248336327528,0.444147246007948,1.93009940742082,0.0535945218741163,0.152205694369327,False,False
TRNAL-CAG_1,TRNAL-CAG_1,9.94679262557151,2.03853267409945,1.05625776047644,1.92995758268317,0.053612093680492,0.15222259831856,False,False
ACTN3,ACTN3,12.233758498596,2.33717182452795,1.21131823256779,1.92944493171999,0.0536756502543461,0.152376034791194,False,False
LOC103245631,LOC103245631,21.9371416146142,1.25720857176191,0.651771135070996,1.92891109181288,0.05374190060606,0.152537062684564,False,False
ADAM17,ADAM17,431.836508431392,-0.443388219015056,0.229904617795992,-1.92857465528814,0.0537836879543644,0.152610997380464,False,False
LOC119620690,LOC119620690,143.806030804307,1.82890048983459,0.948330343279315,1.92854789767696,0.0537870125674822,0.152610997380464,False,False
POLE,POLE,400.794355940902,0.45083031162224,0.233833287322347,1.92799886100372,0.0538552678484653,0.152733155160942,False,False
NUP107,NUP107,159.541386863444,-0.668584564944217,0.34679009012059,-1.92792292510933,0.0538647137555491,0.152733155160942,False,False
VPS13A,VPS13A,193.256661183289,-0.554336511766082,0.287531833790586,-1.92791352685426,0.0538658829305182,0.152733155160942,False,False
GUCD1,GUCD1,171.582593537385,-0.887533120123491,0.460363895549968,-1.92789471264511,0.053868223545927,0.152733155160942,False,False
UTP25,UTP25,99.5782486285369,0.696622083544715,0.361353450023572,1.92781356729615,0.0538783195512579,0.152734733416287,False,False
LOC119627151,LOC119627151,57.6924987071943,0.788810178678649,0.409221472976312,1.92758745757291,0.053906460180227,0.152787455115173,False,False
CBX4,CBX4,389.170337309837,0.924295935477427,0.479606388466246,1.92719687999418,0.0539550986605167,0.152898245071422,False,False
LOC103247853,LOC103247853,27.678304377565,1.65041608859529,0.85673215755469,1.92640847438943,0.0540533901182558,0.153149677788603,False,False
FBXO11,FBXO11,646.946820621113,0.7032746655248,0.365112265763994,1.92618745374989,0.0540809718267811,0.153173613995859,False,False
USP5,USP5,328.81200317537,-0.902174512577156,0.468368893100519,-1.92620501887929,0.0540787794015784,0.153173613995859,False,False
LANCL1,LANCL1,86.7194294633468,-0.833109424188377,0.432572250095704,-1.92594283152481,0.05411151252828,0.153205911068133,False,False
DGCR8,DGCR8,228.801039972466,0.635492573144911,0.329964029466397,1.92594500125545,0.0541112415775563,0.153205911068133,False,False
SEMA6C,SEMA6C,30.2562370392853,1.34621814532452,0.699026436711991,1.9258472564453,0.0541234488369034,0.153212613035301,False,False
LOC119620379,LOC119620379,1621.03247906563,1.19801671902087,0.622306760206027,1.92512245668718,0.0542140401350228,0.153441929751078,False,False
CEP170B,CEP170B,300.995897465778,0.736859351024436,0.382803414637231,1.92490276431502,0.0542415240283787,0.153492584167263,False,False
PTPRJ,PTPRJ,212.059903020054,-0.880481609805665,0.457472741866537,-1.92466463950007,0.054271326981093,0.153532539663621,False,False
CUNH20orf204,CUNH20orf204,13.4836373235059,1.77194524470058,0.920664780329676,1.92463672181103,0.0542748219659043,0.153532539663621,False,False
PCNX1,PCNX1,828.381371996335,0.452460458255441,0.235118641783405,1.92439210614467,0.054305453164741,0.153592052750515,False,False
C2CD6,C2CD6,12.6680571287077,1.80263466471885,0.936778793310523,1.92429064106847,0.0543181630295671,0.153600866878559,False,False
CCDC82,CCDC82,216.367207740313,0.902365093431347,0.468987817306474,1.92406936839826,0.054345889014298,0.153652132969791,False,False
MPPE1,MPPE1,59.8855200492152,-0.842351472725984,0.437983951060755,-1.92324734887178,0.0544489934210523,0.153916460745845,False,False
TTBK2,TTBK2,242.693129515639,0.703764014687458,0.365951559642939,1.92310702371135,0.0544666104450783,0.153939082054042,False,False
NR1D1,NR1D1,37.7128203712943,0.978389477779409,0.508784707389618,1.92299309230255,0.0544809173813854,0.153952341721384,False,False
TRNAA-CGC,TRNAA-CGC,15.03180249309,1.69661211724014,0.88237302552533,1.92278329930819,0.0545072703373347,0.153999630381342,False,False
MAPKBP1,MAPKBP1,138.250780090986,0.7435966051749,0.386796313493807,1.92245008350321,0.0545491487939128,0.154090758881323,False,False
DDR1,DDR1,195.248939618464,-0.906527445224334,0.471719887488767,-1.92174947308305,0.0546372888334025,0.154312512173506,False,False
LOC119620981,LOC119620981,36.1021219422125,1.41927804427148,0.738665946014285,1.92140716914008,0.0546803954327692,0.154407021388724,False,False
LOC103222129,LOC103222129,9.71486613186316,1.76243742363891,0.917527735034353,1.92085465794985,0.0547500334313572,0.154576403680032,False,False
LOC119622779,LOC119622779,88.290192053623,2.50009670510789,1.30184003391192,1.92043311004603,0.0548032146672042,0.154699271868231,False,False
MAP1S,MAP1S,147.544625884285,0.849310049625759,0.442379320808011,1.91986833397746,0.0548745326564518,0.154873284393169,False,False
MAST1,MAST1,51.6908616357362,0.949082973777895,0.494385025130265,1.91972435558262,0.0548927261293807,0.154897327821205,False,False
LOC103241156,LOC103241156,10.899190424136,2.62419253850671,1.36703666728915,1.91962117864073,0.054905766921225,0.154906825405416,False,False
RPLP0,RPLP0,2604.20886374349,-1.19103201866426,0.620540333731801,-1.91934666277314,0.0549404762488884,0.1549228540368,False,True
BCL2L11,BCL2L11,142.657819787647,0.85607589559142,0.446005052523559,1.91943093637084,0.0549298188904407,0.1549228540368,False,False
TANGO2,TANGO2,82.2811889713048,0.758439974574222,0.395145800674986,1.91939272359382,0.0549346511186956,0.1549228540368,False,False
EP300,EP300,1585.93489058347,0.616344458445143,0.3215378125674,1.91686462479727,0.055255132246452,0.155755268027807,False,False
