gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,regulation_direction
ENSG00000230076.1,RPL10P6,1.1506477937786064,-2.0329898864924294,1.3284002748103527,-1.530404596447909,0.1259166119516727,0.1987869204969947,downregulated
ENSG00000242899.1,RPL7P16,0.6272764171192361,-2.0230698140342436,1.6946162093388626,-1.1938218240126028,0.232547672824547,0.3301224975219624,downregulated
ENSG00000229132.2,EIF4A1P10,13.06266085834221,-2.0128390790582458,0.4844750156257421,-4.154680869267297,3.2574186165484304e-05,0.0001373898666155,downregulated
ENSG00000235508.3,RPS2P7,3.2079517035734413,-2.004867797861725,0.9110139822683884,-2.200699261354567,0.0277573211487298,0.0539993911563461,downregulated
ENSG00000219451.3,RPL23P8,1.7394097777858069,-1.9952653576899904,1.0837834493785306,-1.8410184791381776,0.0656188507487924,0.113340234008962,downregulated
ENSG00000117676.14,RPS6KA1,26.590002103134392,-1.989047266619224,0.3396636585559022,-5.855931938894381,4.743424626446138e-09,4.361470957115947e-08,downregulated
ENSG00000184110.15,EIF3C,18.63029675955532,-1.972701916547896,0.3979091584598365,-4.95766904230985,7.134396002744074e-07,4.35735583365579e-06,downregulated
ENSG00000185834.10,RPL12P4,3.9588952693053647,-1.971105066822919,0.8982314832670967,-2.1944288343729705,0.0282045948788926,0.0547571848236291,downregulated
ENSG00000108298.12,RPL19,577.7943924669296,-1.969920552251659,0.4240347101698032,-4.645658727944255,3.389930082141073e-06,1.7967041334507122e-05,downregulated
ENSG00000071242.12,RPS6KA2,55.77245142622675,-1.9362830389745904,0.2932259104678743,-6.603383159029285,4.018790589079708e-11,5.351027029781955e-10,downregulated
ENSG00000116251.11,RPL22,94.13907785834436,-1.9316100662101736,0.2930489175212205,-6.591425358431157,4.3562382357321495e-11,5.765142956390665e-10,downregulated
ENSG00000140988.16,RPS2,1324.865246481149,-1.9285841757717943,0.4988043144322567,-3.866414383297636,0.0001104472127161,0.0004064203997536,downregulated
ENSG00000183298.5,RPSAP19,5.180954082103199,-1.9147869726586395,0.8259677958889865,-2.318234418083771,0.0204365844401312,0.0413663022403026,downregulated
ENSG00000142937.12,RPS8,751.0912493970461,-1.9092607974445437,0.4412316881218858,-4.327116226786344,1.5107425306918355e-05,6.888834328745334e-05,downregulated
ENSG00000149273.15,RPS3,792.8209741516116,-1.9037624779309008,0.3824870913668055,-4.977324780106608,6.446909698264319e-07,3.965231261115194e-06,downregulated
ENSG00000224094.1,RPS24P8,7.60589555564851,-1.8968047328373523,0.5918136392036417,-3.205071000711875,0.0013502916776197,0.0037606769874712,downregulated
ENSG00000224631.4,RPS27AP16,13.88623061456946,-1.8963118737323543,0.7694775994675739,-2.464414656182939,0.0137237241698925,0.0291396241793926,downregulated
ENSG00000174444.15,RPL4,2537.1643800294664,-1.8923327544684423,0.3741765303780889,-5.0573261571385135,4.251757127604449e-07,2.718581734185079e-06,downregulated
ENSG00000118181.11,RPS25,350.11222894023183,-1.880219891939944,0.4321774446470215,-4.350573856244632,1.3578171019980373e-05,6.248995778556065e-05,downregulated
ENSG00000109475.17,RPL34,211.23478819804916,-1.8773797993492107,0.3079315893026325,-6.096743122720476,1.0825126073232422e-09,1.1242666650342816e-08,downregulated
ENSG00000288920.1,RPSAP58,38.72873975419284,-1.8770759713066856,0.3526788797367133,-5.322337341856098,1.0244237224054277e-07,7.403141612214173e-07,downregulated
ENSG00000168028.14,RPSA,832.7039410895862,-1.8692242847560416,0.3525709019793913,-5.301697542996053,1.1473081001419729e-07,8.217664914317381e-07,downregulated
ENSG00000227939.1,RPL3P2,8.935252821231567,-1.8688536180594983,0.559720541125724,-3.3389048297223702,0.0008410937495721,0.0024616552171454,downregulated
ENSG00000070785.17,EIF2B3,42.41987590397136,-1.868679883885288,0.3092770883684949,-6.0420896153122365,1.521309226553917e-09,1.5339692201174727e-08,downregulated
ENSG00000089009.16,RPL6,702.0681000570545,-1.863662606809818,0.3440103018219722,-5.41746161943219,6.04511206968855e-08,4.555766905318151e-07,downregulated
ENSG00000142541.18,RPL13A,1248.1610756340826,-1.856025140073757,0.4727764290120985,-3.925798805054769,8.644238795552003e-05,0.0003273673348341,downregulated
ENSG00000227063.5,RPL41P1,18.668624766359,-1.8535820968307304,0.4175280288347519,-4.439419557062446,9.020182137210868e-06,4.329449216825903e-05,downregulated
ENSG00000189343.7,RPS2P46,19.388233231906504,-1.8451430425161743,0.7647387879254518,-2.41277554068049,0.0158315658873831,0.0329975584866042,downregulated
ENSG00000214016.3,RPSAP61,0.5512074889393719,-1.8384975115468096,1.8013823466952958,-1.0206037129871972,0.3074422296224148,0.4149181500071907,downregulated
ENSG00000197958.13,RPL12,470.8884572778673,-1.835396406785477,0.4499569619912346,-4.079048802052387,4.522034429468569e-05,0.0001848998329709,downregulated
ENSG00000170889.14,RPS9,637.1659764968356,-1.8235420518412873,0.3637957022058671,-5.012544240584154,5.371502013404364e-07,3.3529610450014077e-06,downregulated
ENSG00000130255.13,RPL36,248.1510362730058,-1.8221747584760204,0.3670573542247542,-4.964278027679232,6.895710164158872e-07,4.223404624552232e-06,downregulated
ENSG00000233927.5,RPS28,215.10924109275064,-1.8076062173018952,0.423426326890601,-4.268998176320102,1.9635287409392585e-05,8.727239013630574e-05,downregulated
ENSG00000213885.4,RPL13AP7,3.589349349651064,-1.756435892178868,0.8301285065104007,-2.115860229354576,0.0343566967826048,0.0648761521063733,downregulated
ENSG00000237506.3,RPSAP15,9.764635725988622,-1.734288007835454,0.5580106386195108,-3.107983769137434,0.0018836841290949,0.0050445912150737,downregulated
ENSG00000231006.1,RPL7P32,0.5104215726948395,-1.7293551048948468,1.739088085441708,-0.9944033999034678,0.320026513574443,0.4290671896820435,downregulated
ENSG00000174748.22,RPL15,706.157577056546,-1.7292620577997757,0.3950335823189406,-4.377506458181601,1.200448051735435e-05,5.5970225573868234e-05,downregulated
ENSG00000205609.13,EIF3CL,5.479249759222547,-1.7257405941479642,0.7822087563544776,-2.206240444291193,0.0273671688521654,0.0533450668214968,downregulated
ENSG00000236762.1,RPL19P16,0.5088753460604183,-1.722298022952347,1.8989719498695328,-0.9069633825137206,0.3644261614423855,0.4765640113357973,downregulated
ENSG00000188846.14,RPL14,647.9102931053244,-1.71696336461623,0.2950925020181367,-5.818390344972923,5.941701808830895e-09,5.3571110562464585e-08,downregulated
ENSG00000143947.15,RPS27A,388.6336658075544,-1.716458379337338,0.4373769776999289,-3.924436965941422,8.693281728324493e-05,0.0003288249644376,downregulated
ENSG00000186468.13,RPS23,601.9063166681855,-1.71333215349277,0.4328342462655875,-3.958402479182453,7.545273637501977e-05,0.0002903359527768,downregulated
ENSG00000220749.4,RPL21P28,5.474189035281889,-1.7103511847177029,0.6716596360131354,-2.5464552178095365,0.0108823173408814,0.023786664782985,downregulated
ENSG00000213757.3,RPS3AP20,0.965703006389686,-1.6986401058842038,1.405769902533247,-1.2083343816247554,0.2269186686755614,0.3234491970337883,downregulated
ENSG00000213326.4,RPS7P11,4.197665511663825,-1.6953075248621403,0.7321854025270856,-2.3154074350716463,0.0205906450117623,0.0416433575395527,downregulated
ENSG00000177600.9,RPLP2,391.28948421823185,-1.6842557000260725,0.5117106500832708,-3.2914220170168296,0.0009968224975366,0.0028636325963215,downregulated
ENSG00000228071.4,RPL7P47,0.4870607666527752,-1.6597461640905564,1.730666472358381,-0.9590213889270176,0.3375479701596514,0.4479776194078413,downregulated
ENSG00000228929.1,RPS13P2,3.479202693182546,-1.659675618962826,0.8298174079666725,-2.000049171093652,0.0454949545676887,0.0827008634040083,downregulated
ENSG00000242060.1,RPS3AP49,0.4879906209244942,-1.6593485457855346,1.8353499903459152,-0.9041046963869768,0.3659398883501669,0.47799897975188,downregulated
ENSG00000112306.8,RPS12,369.7327406159067,-1.6437415183623614,0.3807530046633855,-4.317080885062361,1.581062328122677e-05,7.17797031148118e-05,downregulated
ENSG00000230629.2,RPS23P8,10.830220961427102,-1.643006265329116,0.7374213772168312,-2.2280426308363,0.0258776723221351,0.0507546792577129,downregulated
ENSG00000128829.12,EIF2AK4,124.76130343252868,-1.641752124053751,0.198779901197372,-8.259145487871164,1.4671900979313696e-16,3.984983317046472e-15,downregulated
ENSG00000226360.5,RPL10AP6,8.609635281776507,-1.6354174341328669,0.542914457101053,-3.0122930283812015,0.0025928217864689,0.0067057326174419,downregulated
ENSG00000229638.1,RPL4P4,48.66565513122169,-1.633500401322202,0.548260675151161,-2.979422882868317,0.0028879191300591,0.007357261561335,downregulated
ENSG00000086232.13,EIF2AK1,207.3400766542973,-1.631465085265922,0.3309107636932777,-4.930226708425031,8.213424429136867e-07,4.963557406469245e-06,downregulated
ENSG00000233913.7,RPL10P9,14.825183686052746,-1.6306179694031326,0.9792923024557189,-1.665098321833144,0.0958931414938215,0.1574278822717537,downregulated
ENSG00000242372.9,EIF6,39.46239167534439,-1.6275222759930423,0.3625006322125657,-4.4897087932213156,7.132060868365023e-06,3.5049627656386015e-05,downregulated
ENSG00000142676.14,RPL11,551.5421382362537,-1.6220877706998853,0.444891687231785,-3.646028499190164,0.0002663244525726,0.0008897880377771,downregulated
ENSG00000167526.14,RPL13,636.1797070993226,-1.6179962634549554,0.4704823221721166,-3.4390160633135194,0.0005838325903936,0.0017801466233027,downregulated
ENSG00000063177.13,RPL18,535.7962837317442,-1.5960648149559462,0.318679008389711,-5.008377624308803,5.489075860082981e-07,3.41657375880165e-06,downregulated
ENSG00000241081.1,RPL22P2,0.9220595808031912,-1.5947464818041108,1.398534729899442,-1.1402980903583118,0.2541621331386513,0.3551560817371851,downregulated
ENSG00000242276.2,RPL5P3,0.4603985194025241,-1.5776666058023217,1.9128473804911077,-0.8247739061112491,0.4094999636515256,0.5226894251325437,downregulated
ENSG00000244363.3,RPL7P23,3.957667766100166,-1.5729065796059505,0.7138613066192173,-2.203378394404221,0.0275680897059297,0.0536887254653386,downregulated
ENSG00000230207.1,RPL4P5,11.181448019375075,-1.5586703364884584,0.5551248894059301,-2.807783196600098,0.0049883797623207,0.01190464630881,downregulated
ENSG00000106263.19,EIF3B,307.43563910612744,-1.5469196224879147,0.3205998049692262,-4.82507973651575,1.3994726724050883e-06,8.07473518125793e-06,downregulated
ENSG00000164587.13,RPS14,466.1303640362026,-1.5379706094250634,0.4042861046216276,-3.804163912248367,0.0001422839459134,0.0005082235277387,downregulated
ENSG00000240463.1,RPS19P3,0.4437987695021027,-1.5282188105273633,1.799622164404968,-0.8491887023588964,0.3957762987215122,0.508535470432201,downregulated
ENSG00000162244.12,RPL29,600.243635541231,-1.5263625766796216,0.5050694141151176,-3.0220847551297703,0.0025104024797764,0.0065126535130157,downregulated
ENSG00000141543.12,EIF4A3,111.27234535008444,-1.51805394076059,0.3688432622997981,-4.1157155245164985,3.859801301604367e-05,0.0001601946077792,downregulated
ENSG00000233873.1,RPL7P44,0.8374332278607892,-1.5179326571839231,1.3705963380288992,-1.1074979664449662,0.2680786910198129,0.3708484238958595,downregulated
ENSG00000240231.1,RPS27P29,0.4334481973502939,-1.4927872206675314,1.808632671542097,-0.8253678285014802,0.4091627939633822,0.5223201952789795,downregulated
ENSG00000234743.1,EIF5AP4,5.713222094528971,-1.4860162236194514,0.6888979726243908,-2.15709188104938,0.0309985060914411,0.0594615143231602,downregulated
ENSG00000236552.2,RPL13AP5,20.83425359581953,-1.4804805898364788,0.5762869980210805,-2.568998771307214,0.0101992819097171,0.0224693271162556,downregulated
ENSG00000198755.11,RPL10A,517.3979693248987,-1.476665220709604,0.3046020718114451,-4.8478502195601925,1.2480657230805715e-06,7.282052814442821e-06,downregulated
ENSG00000205871.5,RPS3AP47,3.1653373395692532,-1.4703424276369088,1.0275240086572717,-1.430956761349348,0.152442607663894,0.2330884235242238,downregulated
ENSG00000227525.4,RPL7P6,0.4246438518329064,-1.4653925710741358,1.8044624411178216,-0.8120936948769962,0.416737870825397,0.5301890389684745,downregulated
ENSG00000071082.11,RPL31,366.53130149216656,-1.4646685480070374,0.4010589277421722,-3.652003350860763,0.0002602024888997,0.0008718722204491,downregulated
ENSG00000229133.1,RPS7P4,1.3571894100741566,-1.4595823124866567,1.1481529708033973,-1.2712437711721836,0.2036419391494834,0.2959769887278578,downregulated
ENSG00000104131.13,EIF3J,122.32087023555184,-1.4478004696111413,0.3237940434446577,-4.4713622715502375,7.772290803384658e-06,3.785477052742728e-05,downregulated
ENSG00000163584.18,RPL22L1,41.47205051719492,-1.4468575996050528,0.3615338241943031,-4.001997884511774,6.280986042484974e-05,0.0002480324200372,downregulated
ENSG00000248439.2,RPL23AP94,0.4160484942548635,-1.4294270529411808,1.7983448740505457,-0.7948570230144878,0.4266966763059421,0.5400252138474205,downregulated
ENSG00000235174.1,RPL39P3,6.436049471482324,-1.4226306982549817,0.8043995707416997,-1.7685622295188936,0.0769669586328702,0.1303501605670834,downregulated
ENSG00000244073.1,RPS4XP6,1.3318898086260198,-1.417788496282331,1.110523931115623,-1.2766843258010951,0.2017137173577317,0.2937813806725962,downregulated
ENSG00000147677.12,EIF3H,219.6183581063539,-1.4122132355481232,0.3066721758274184,-4.604960432872314,4.125442911796052e-06,2.1458600025345077e-05,downregulated
ENSG00000240395.1,RPL5P23,1.3237406995752248,-1.3999045541910262,1.3594693907004092,-1.029743342341665,0.3031305036719852,0.4104343360495405,downregulated
ENSG00000108406.10,DHX40,88.93634505838776,-1.3821128957947115,0.2156151234416361,-6.410092547004612,1.4543132722837348e-10,1.7700096243587196e-09,downregulated
ENSG00000224546.2,EIF4BP3,5.36145713872788,-1.3805791221101518,0.5846223877382843,-2.3614886310652037,0.0182017300090415,0.0373592820908334,downregulated
ENSG00000235045.2,RPL7P8,0.4022129000625612,-1.3800481788719623,1.834813424049796,-0.7521463276772433,0.4519630664188447,0.5643106115781378,downregulated
ENSG00000232341.2,RPL4P2,0.7819072702592733,-1.377575331598195,1.3562926254531191,-1.0156918247181097,0.3097761622986037,0.4175660135805035,downregulated
ENSG00000178464.6,RPL10P16,15.07318840107417,-1.3775558746393448,0.9066386752735948,-1.5194100055610824,0.1286593250123055,0.2023990102797449,downregulated
ENSG00000229944.3,EIF4EP2,1.3184190594373075,-1.3745185593762763,1.1448563898912567,-1.2006034743858431,0.2299050526793365,0.3270433863120487,downregulated
ENSG00000243422.3,RPL23AP49,1.262551922876498,-1.3718202650590974,1.109069872285963,-1.2369105854724602,0.2161202797307344,0.3109018732885244,downregulated
ENSG00000212802.4,RPL15P3,6.336664441063837,-1.360066008877219,0.6699870117032782,-2.029988619360819,0.0423576961156766,0.0778020340477436,downregulated
ENSG00000145425.10,RPS3A,681.104522787978,-1.3496427999389784,0.4892505240736504,-2.758592446056955,0.005805088304049,0.0136579262040246,downregulated
ENSG00000182899.17,RPL35A,332.318168763353,-1.3469937255922948,0.390369772964014,-3.450558467590334,0.0005594279772666,0.0017170171945096,downregulated
ENSG00000260615.1,RPL23AP97,0.391941414773387,-1.3457170699392011,1.855913834145898,-0.7250967395038077,0.4683926845325571,0.5804893306539088,downregulated
ENSG00000243538.1,RPS26P28,0.8104592397642626,-1.3385204932697856,1.4011261405783473,-0.955317622378582,0.3394170984290555,0.4499057854837298,downregulated
ENSG00000122406.14,RPL5,779.0635397012089,-1.334228238999401,0.3355415959521772,-3.976342292863029,6.998337300722465e-05,0.000272511581019,downregulated
ENSG00000166441.13,RPL27A,548.3064465626162,-1.3206868487156764,0.4536122058209685,-2.9114887821976394,0.003597108236542,0.0089323614526906,downregulated
ENSG00000227097.5,RPS28P7,4.143876066560284,-1.3129100960927762,0.7017488737907182,-1.8709115826587333,0.0613573373047449,0.1069621554325382,downregulated
ENSG00000215030.5,RPL13P12,15.861287999148024,-1.3095519360093832,0.5716197179932955,-2.290949550527477,0.0219663316608248,0.0440417074391054,downregulated
ENSG00000177954.14,RPS27,271.74392604159146,-1.3077240503458296,0.4478422233267156,-2.9200552833800177,0.0034996929663576,0.0087212412701394,downregulated
ENSG00000110700.7,RPS13,311.4004506666022,-1.3024182717082375,0.3946154877087945,-3.30047429022693,0.0009652155676659,0.0027823620844297,downregulated
ENSG00000214389.2,RPS3AP26,17.698111750908403,-1.2937336261753571,0.7894288823917363,-1.6388222612982268,0.1012502815446374,0.1650424992891286,downregulated
ENSG00000175390.15,EIF3F,213.15013192424328,-1.2930986121678836,0.3635987176713297,-3.556389363663167,0.0003759867124948,0.0012066318716176,downregulated
ENSG00000213228.5,RPL12P38,0.376350606007319,-1.2910854265934295,1.9421723777896756,-0.6647635613388617,0.5062017324079962,0.6156393120960462,downregulated
ENSG00000144713.13,RPL32,402.6288229916151,-1.2889702665868112,0.3392158308216264,-3.799852923917943,0.0001447819886722,0.0005162163107636,downregulated
ENSG00000230580.1,RPL19P5,0.3753416648729655,-1.2878304598408037,1.873205165421231,-0.6875010189026501,0.4917670589060077,0.6026265466851864,downregulated
ENSG00000165502.7,RPL36AL,115.08682444984272,-1.2877617732327509,0.356440440932693,-3.612838570907053,0.000302863267586,0.0009955836752563,downregulated
ENSG00000105640.13,RPL18A,695.66209804647,-1.2858337356827527,0.5584298677801148,-2.302587683560396,0.0213020527882217,0.0428912270412773,downregulated
ENSG00000125977.7,EIF2S2,309.6342250437667,-1.2828823553277708,0.4316321123250593,-2.972166154221724,0.0029570660684035,0.0075123600409879,downregulated
ENSG00000235472.1,EIF4A1P7,0.9640445168780444,-1.2818819517698263,1.4404328254331464,-0.8899283112243411,0.373504380934797,0.4855534689269787,downregulated
ENSG00000105372.8,RPS19,632.2571829694454,-1.2733966722199173,0.3851478609542518,-3.3062540424472777,0.0009455232000767,0.0027302874346186,downregulated
ENSG00000138326.21,RPS24,512.2952113646213,-1.2726389693860718,0.3243085705741622,-3.924160768039423,8.703260257730736e-05,0.0003291453203071,downregulated
ENSG00000106682.16,EIF4H,434.2600678934765,-1.271945929930445,0.3467634933858232,-3.668050282661174,0.0002444071255802,0.0008246471857836,downregulated
ENSG00000163682.17,RPL9,388.2360605888631,-1.2712256060294695,0.3615341934361688,-3.5161974416505983,0.0004377752987929,0.0013805493445163,downregulated
ENSG00000220583.1,RPL35P2,5.200367601143763,-1.2684510145248105,0.6226850722393785,-2.0370666827824335,0.0416433601017262,0.0766966461593184,downregulated
ENSG00000005100.13,DHX33,76.7956627608616,-1.260003285741127,0.1931847063048432,-6.522272439894162,6.925008066460456e-11,8.889607176545175e-10,downregulated
ENSG00000243964.1,RPL23AP65,2.858341012623262,-1.2517223084502354,0.7733855793727291,-1.61849708843223,0.1055555137878126,0.1709685683426268,downregulated
ENSG00000163923.10,RPL39L,25.789145846975387,-1.2505136023638312,0.4506236269445772,-2.7750733152694487,0.0055189264947164,0.0130579070134264,downregulated
ENSG00000236493.2,EIF2S2P3,1.22971753076858,-1.2420349445160876,1.3539690406270586,-0.9173289102244676,0.3589703123754798,0.4709825249900268,downregulated
ENSG00000234354.3,RPS26P47,0.7590308815315131,-1.232355762843087,1.358587593660678,-0.907085982967456,0.3643613298848296,0.4765519712740156,downregulated
ENSG00000234851.4,RPL23AP42,17.52070999788588,-1.2306872203359491,0.6062105676667132,-2.030131584595809,0.0423431657865343,0.0777818955448761,downregulated
ENSG00000242697.2,RPL5P12,1.1873083549986805,-1.229118187377583,1.1281015236944512,-1.0895457204528096,0.2759133044463904,0.3797355442655249,downregulated
ENSG00000104408.11,EIF3E,385.57762825662303,-1.2271808517746154,0.2018239112854761,-6.080453222605478,1.1984331188283547e-09,1.2294367978196812e-08,downregulated
ENSG00000114391.13,RPL24,392.1131716226196,-1.2248034063415,0.3549235399564491,-3.450893695278113,0.0005587335977264,0.0017151273422118,downregulated
